Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
56	10.7665552	4.833966356	11.21959781	2.239533674	11.42382555	2.291648924	24.61863615	2.973145678	58.2256569	2.309838304	57.83922036	2.132394583
57	10.70069445	4.79550915	11.07947473	2.181913016	10.89755282	2.296132457	24.71148605	2.951559183	57.71325113	2.445908282	57.80042777	2.081286839
58	10.66073679	4.750039892	12.48571516	2.18114801	10.89033151	2.355494997	25.41791937	2.922828917	58.19264843	2.398503963	57.77588469	2.041442733
59	10.27924815	4.704082485	12.05278725	2.224664548	10.86892767	2.295991173	25.24463761	2.912399756	58.71909359	2.466934485	57.89665691	2.025110834
60	10.25245057	4.664909774	12.2936461	2.24278055	10.84120413	2.269471214	25.23468723	2.807430945	58.76039556	2.462347984	58.11702351	2.201992865
61	10.2107285	4.629677032	12.26084586	2.249642495	10.90781133	2.22873773	25.19231735	2.72662355	58.64020735	2.451002383	58.15918037	2.138459802
62	10.20025421	4.592089204	12.19969684	2.408854096	10.9210634	2.205198165	25.31427603	2.749249361	57.92630286	2.471813227	58.04111451	2.099066756
63	10.17912013	4.558829436	12.14947584	2.392504971	10.6657553	2.212863012	24.92055826	2.71799148	57.90779171	2.460713171	55.61992196	2.508323148
64	10.17458802	4.526811514	12.17353374	2.288706237	10.62868908	2.170215096	25.06488056	2.704417413	57.8088438	2.481045682	55.83111784	2.652460858
65	10.16541142	4.491493196	12.01031694	2.306406002	10.71684982	2.140506182	25.03631638	2.65995061	57.75086909	2.442215981	55.79319307	2.744345832
66	10.82999005	4.69113636	11.96268836	2.216214286	10.48783523	2.128799972	25.03089365	2.592464337	57.75583629	2.392467759	55.77643455	2.700324726
67	10.80279518	4.661222386	11.49830229	2.437220696	10.50782959	2.097522076	25.35055473	2.617355579	58.14257035	2.395981847	55.79923593	2.609516782
68	10.76758596	4.623558209	11.47107979	2.46066221	10.53220169	2.047847434	25.40504177	2.603887805	57.77295501	2.356152155	55.93043684	2.560455132
69	9.663941415	4.64442508	11.48627783	2.356084472	10.57500856	2.060339582	23.23355475	2.722040589	57.77235125	2.315842923	56.62861966	2.832428628
70	9.636347744	4.606403453	11.54064862	2.257202246	10.55303397	2.038930972	23.24433746	2.685196699	58.10935907	2.312300205	56.58117925	2.780234847
71	9.621951572	4.56860016	11.60596903	2.222187192	10.86480268	2.053581191	23.24283383	2.671312402	57.93028341	2.264319069	56.18330454	2.761245876
72	9.606534868	4.526240352	12.47941625	2.331056643	10.90027226	2.03500349	23.26941627	2.630746782	57.90897548	2.229802285	56.28557479	2.795016591
73	9.594515062	4.493174201	12.51660306	2.317576516	10.94820209	2.052210843	23.43793275	2.593243449	58.29535685	2.34322882	55.21422084	3.238909849
74	9.585923259	4.468966415	12.49910705	2.298902898	10.95133103	2.032399637	23.41359737	2.555131047	58.1809535	2.341714133	55.37119856	3.18049852
75	9.575186241	4.436381507	12.49422709	2.270272459	10.61080671	2.087211858	23.47398376	2.523430209	58.17000796	2.322128135	55.42291184	3.113930787
76	9.571710259	4.405634525	12.51858162	2.500384456	10.54756541	2.043735201	23.48099858	2.489523437	58.0494234	2.399614945	55.42284957	3.074851633
77	9.564292207	4.374580431	12.33317907	2.520917176	10.41345553	2.051126434	23.48952976	2.445645169	58.04675418	2.357879795	55.42206315	3.027526592
78	9.561197102	4.33586238	12.42614387	2.494519919	10.44920535	2.026625727	23.60104894	2.399680575	58.07979888	2.31619054	55.48145381	2.854290117
79	9.543483003	4.303537394	12.42752863	2.471641547	10.45848232	2.012026766	23.73801891	2.387547965	58.27518346	2.293145932	55.68228292	2.760015341
80	9.526827614	4.281214253	12.34432837	2.612849692	10.54422454	2.012037166	24.36975994	2.369088484	58.29335066	2.259280004	55.67653191	2.719430898
81	9.488823288	4.180224542	12.39352661	2.589041543	10.60013239	2.015963269	24.40811908	2.333495501	58.33248314	2.235188059	55.68636167	2.687047652
82	9.491214845	4.125516011	12.87781232	2.557170917	10.57160014	2.002603407	24.48640249	2.29125692	41.54068311	2.42316302	55.58378041	2.678805228
83	9.485188738	4.086794535	12.8735338	2.556057713	10.84370637	2.038916902	24.99198384	2.273480601	41.0241744	2.461075851	30.67109858	2.930254773
84	9.45229003	4.056314566	12.91368533	2.59604509	10.93435462	2.016020957	24.46248248	2.291216146	40.96003521	2.420852382	31.70155208	2.914962332
85	9.447104796	4.029549601	12.91072742	2.660339181	11.00403039	1.993322813	24.48404629	2.260051305	41.07176153	2.404024584	31.84566019	2.776020302
86	9.448256792	3.991723084	12.9055562	2.633557401	10.99191979	1.975320783	24.34909259	2.328398966	41.06715727	2.36705785	31.16043074	2.97199687
87	9.429700052	3.964419109	12.88008953	2.610078587	10.86892756	1.970412822	24.55374404	2.306979984	41.07775204	2.335858021	30.57146103	2.935933901
88	9.416262999	3.935790878	13.00927123	2.602583325	10.9126335	1.952307984	24.46664126	2.284375504	39.78749483	2.328866879	30.63840806	2.924936011
89	9.407664841	3.907146759	13.03871458	2.579533935	11.03833735	1.978574211	24.41610715	2.300747531	38.93829943	2.388594185	30.56272761	2.881704
90	9.404890066	3.883746134	12.93304828	2.57355863	11.02442804	1.962596338	24.47826263	2.276564854	39.71371703	2.413150948	30.60958663	2.847296536
91	9.390209359	3.860230777	12.90049445	2.401691113	10.8950825	1.978622084	24.28600311	2.362102954	39.70934349	2.377286616	30.7168917	2.878030863
92	9.386786586	3.837685722	13.15631918	2.380833765	10.90448434	1.956564379	23.86942822	2.357617533	39.73256758	2.358681264	30.59880435	2.883351479
93	9.249636443	3.820010888	13.00501669	2.426120979	10.94485038	1.953488506	23.90200852	2.366226349	39.66029336	2.317111611	30.30006131	2.848639406
94	9.24104682	3.797703779	13.72413824	2.411831075	10.94824471	2.03575441	17.45591887	2.342684631	39.67615864	2.292722417	30.1411661	2.808364618
95	9.253164606	3.767784374	13.72326556	2.392234348	10.9531581	2.012004668	17.40466898	2.310421344	39.71376058	2.24802422	30.55308971	2.909750349
96	9.22427068	3.749116736	13.54196916	2.400386165	10.99656949	2.007584185	17.4126875	2.283682606	39.78495707	2.220605939	31.06345781	2.94972323
97	9.221375642	3.726403471	13.53009838	2.384910944	10.97187425	1.971593686	17.3588919	2.244401026	39.78097455	2.19499032	31.09626986	2.987799724
98	9.217703528	3.703215512	13.93954463	2.345832769	11.63040648	2.014227637	17.47361538	2.218590315	39.7819431	2.166343968	31.18567627	2.925754595
99	9.208593441	3.682947102	13.91798844	2.31461791	11.59999705	1.997257646	17.38057516	2.191842022	39.80483962	2.142549547	31.18252708	2.885356451
100	9.202219769	3.663039543	13.43745834	2.283021486	11.58142524	1.955011048	17.31749139	2.315708936	39.81281934	2.139035341	31.05630841	2.825116112
101	9.180167384	3.646659117	13.71490001	2.285896733	11.56901767	1.936568108	17.31975707	2.289313289	39.81796551	2.139587501	31.03013192	2.800991973
102	9.167751988	3.632555545	13.35760751	2.260085094	11.54440202	1.930419503	17.32784752	2.29257954	39.76964587	2.172136026	29.80463596	2.767332882
103	9.141748923	3.613796526	13.77488776	2.243495522	11.61131909	1.90043299	17.25236368	2.283689532	39.56487017	2.142429565	30.85736234	2.94013784
104	9.136540193	3.594157822	13.75556576	2.220475775	11.56992095	1.901467095	17.28834825	2.255546904	39.49281961	2.126021813	30.52229587	2.777971698
105	9.136737096	3.656323622	13.75979568	2.206518624	12.96044385	1.942202534	17.16803267	2.244690605	39.48487784	2.104755374	30.52099202	2.74352444
106	9.12839298	3.638724414	13.78969727	2.178743119	13.04578225	1.927975118	16.19000552	2.276215899	39.48509061	2.082581076	30.53850681	2.71680444
107	9.124185297	3.619943963	13.78881099	2.159928251	13.05351843	1.907298317	16.79446518	2.335515628	17.20396517	1.943754769	30.0828478	2.685110291
108	9.169912897	3.627331829	13.80469919	2.155145426	14.39572278	1.886285631	16.61842364	2.330730394	17.20306771	1.925465414	30.61726721	2.834483201
109	9.167926046	3.612848074	13.78191766	2.169991447	11.39577647	1.989097482	16.57929198	2.32590663	16.05864374	1.944950673	30.64844233	2.66020353
110	9.160527198	3.59535028	13.84989171	2.192786666	12.68804672	1.977482622	16.59183522	2.303713256	16.05750963	1.917530728	30.51584441	2.645189007
111	9.160227997	3.578229919	13.83720511	2.194527774	12.67348342	1.975574478	16.6102169	2.281451485	16.92095501	1.882663681	30.00212586	2.603538711
112	9.157829141	3.562117085	13.86790403	2.114547804	12.67380831	1.958748548	16.59216187	2.313762213	16.92700684	1.868456021	29.8434594	2.587977544
113	9.152279997	3.54498865	13.9161237	2.081996244	12.70572928	1.950992567	16.66058463	2.306817883	16.89396254	1.85593832	29.85462942	2.613497852
114	9.148194177	3.526907892	13.88329775	2.061619875	12.70370482	1.947138231	16.80799584	2.292153416	16.90955752	1.866911024	29.81527126	2.600082215
115	9.148711024	3.513111884	13.92105116	2.057702304	12.70253913	1.935310979	16.83111751	2.398180638	16.78464914	2.043853037	29.80968629	2.579417441
116	9.144773385	3.497168915	14.00243266	2.085858795	12.73985291	1.969954536	16.85360628	2.396992623	16.768723	2.02835202	29.91666764	2.531667011
117	9.161042055	3.48461602	13.92391433	2.080255913	12.74246889	1.952167885	16.7606397	2.381221858	16.80107582	2.021939053	30.28053578	2.509455751
118	9.157131027	3.471278832	13.89964459	2.044919373	12.03331558	2.390906757	16.3587134	2.388218755	17.55178082	2.039586842	30.0977424	2.545701174
119	9.151944751	3.358884253	13.89090591	2.031005025	12.02643439	2.446430551	16.33863133	2.366824565	17.70986902	2.04312633	30.36227744	2.571124718
120	9.182039011	3.394205501	14.12867721	2.037859114	12.11793288	2.446383468	14.81918425	2.499113672	17.70468608	2.047363407	30.83180116	2.559834625
121	9.181141906	3.330914797	14.20204254	2.034787055	12.20874143	2.533535614	14.88803779	2.48553102	19.23648776	2.082410262	30.75439325	2.585166045
122	10.77105309	3.085200948	13.03142914	4.220150896	12.13401703	2.571779634	14.81683338	2.553829651	19.22689263	2.064436791	24.3679831	3.628795646
123	11.34828523	3.061324951	12.92966441	4.250911995	12.09408136	2.592959752	14.81165842	2.541483625	18.40400411	2.072411927	23.84899498	3.576348204
124	11.34776519	3.048873571	12.67410876	4.202797762	12.0702666	2.58247569	14.80895939	2.507897637	18.16756692	2.107392535	23.85015255	3.550302595
125	11.34746137	3.036304795	12.72163092	4.208944975	12.11184665	2.574402272	14.81572833	2.486558989	18.13370394	2.103211365	23.78517228	3.56460225
126	11.34803868	3.023626818	11.87828236	4.264664231	12.12773333	2.550999207	14.80964959	2.467027323	18.30665972	2.095181277	23.66812966	3.547557963
127	11.34946094	2.931188362	12.02434874	4.243114708	12.10716227	2.515352065	14.73720193	2.464016669	18.29076797	2.100893395	23.57468544	3.522110399
128	12.00821909	2.900858454	11.97032996	4.187170926	12.1452175	2.495392414	14.77036602	2.428125903	17.882022	2.056367315	23.53396212	3.514195113
129	12.00313623	2.943102472	11.97139557	4.168463199	12.15656984	2.476762706	14.70632063	2.504110269	18.55643596	2.031472463	23.51153331	3.497627965
130	11.99176868	2.92114607	11.97794689	4.143674451	12.25019161	2.494607391	14.93068171	2.596530135	18.55229323	2.000868851	24.04857483	3.41886191
131	11.99000511	2.893606671	11.9737665	4.10114524	12.26453716	2.484403744	14.7042385	2.581659082	18.55864088	1.985564882	24.12656039	3.389367687
132	11.98626791	2.880223411	14.58318503	5.259278162	12.28668558	2.470780095	14.72505464	2.565126839	18.50975892	1.960149342	24.12404545	3.353848136
