Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
21	4.561103928	3.897662861	6.319043617	7.183419509	14.8371939	2.728246988	17.97514262	2.991961826	17.90382741	4.270867892	16.93517912	16.95453455
22	4.550951215	3.883889299	5.92893789	6.861706927	14.85687037	2.63850063	18.44588073	2.863641873	18.40420316	4.045538496	14.63990957	16.72419889
23	4.53226057	3.793992396	5.884289964	6.721019493	14.8624633	2.510876973	18.38232811	2.775630313	18.43549846	3.914391951	17.13606999	16.57022226
24	4.520209652	3.698542351	5.870593408	6.582993369	14.8876421	2.459162755	18.45188733	2.587260431	19.12624539	3.710697141	16.71570135	16.25239507
25	4.503063267	3.612584604	5.782524101	6.456478518	15.01147339	2.732564488	18.41216902	2.568345765	16.5922412	3.400432863	16.85297821	15.95952048
26	4.478943029	3.54197654	5.802517872	6.318020306	15.56781665	2.640837947	19.56586253	2.596113073	17.28798771	3.195606854	20.16327585	15.67194029
27	4.466957293	3.520023162	5.685496475	6.1645918	15.60510905	2.503141052	19.50989223	2.518510381	17.49842723	3.055819314	15.24185276	15.50133513
28	4.454716806	3.407559571	5.739833034	5.666335453	15.7113396	2.433823745	19.59076214	2.450257724	16.59541523	3.104718351	15.25215325	15.23284189
29	4.446047422	3.506179664	4.802052688	3.580342137	16.03509739	2.34254275	20.79123779	2.385098128	17.41859774	2.973096844	14.65710653	14.90613461
30	4.421558761	3.437281559	5.003196496	3.592078319	16.13191005	2.269578188	21.16652253	2.318786635	17.43540187	2.849931838	14.69633639	14.73170079
31	4.397499809	3.445069125	4.956499676	3.536957063	16.60373599	2.173368761	24.63667093	2.503241478	17.48626608	2.729363339	12.4089881	14.46877225
32	4.22219509	4.365140488	4.960094666	3.431133124	17.12390275	2.084466877	24.70494657	2.427443446	17.5074542	2.641246502	12.16352881	14.40438277
33	4.201085917	4.271722889	4.994087493	3.387699054	17.21204822	1.994342031	25.01579937	2.3576177	17.74113064	2.721682324	12.07854732	14.22745065
34	4.203323088	4.188979849	5.019195162	3.56728088	17.29494678	1.882341813	25.03236766	2.281423711	17.71493159	2.601566781	12.05908118	14.06499146
35	4.186179199	4.124983018	5.022815497	3.593263189	17.31779086	1.871104725	25.41895109	2.213714986	17.62986858	2.379549698	9.638130757	10.37491429
36	4.171764825	4.062533085	5.015511755	3.522559591	17.2185083	2.26595504	25.43160978	2.217376011	17.66942476	2.262292711	9.184946009	10.54877083
37	4.157822368	4.212276038	4.994012557	3.490568438	17.29725012	2.214902165	25.42757027	2.194898642	17.73533669	2.360292943	9.200780129	10.40055308
38	4.149763973	4.157797009	4.942812732	3.420028741	17.28315625	2.186197688	25.45317349	2.176067045	17.79511295	2.319188356	9.30556274	10.13325546
39	4.139064422	4.088747261	4.937986467	3.360113564	17.47467522	1.969123659	25.56351655	2.146288129	16.47234683	2.331336144	9.248932813	9.927614484
40	4.140293974	4.032464213	4.93729696	3.28998386	17.2155819	2.081170365	21.24656947	2.737989076	17.57771933	2.348627579	9.399259674	10.00945313
41	4.110607811	3.975636954	4.93550409	3.214264098	17.10232977	2.06099924	21.27523443	2.717322809	16.28628432	2.451794889	9.296104247	9.924700274
42	4.100704714	3.923385344	4.922838115	3.196560484	17.08095237	2.050008544	21.28680432	2.665094499	15.37561827	2.611778372	8.87595761	9.835829864
