Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
36	3.29070891	7.359975696	4.932399082	1.723497767	2.833370985	1.835303872	4.398114819	2.232110208	6.351020089	12.86780366	5.365384216	2.687226232
37	3.286617317	7.287902839	4.940495952	1.691791189	2.836497262	1.761858825	4.466904454	2.378353686	6.235354825	12.64496792	5.059734711	2.809650822
38	3.290391109	7.220321226	4.862417103	1.702080782	2.847390926	1.715681442	4.402074892	2.561196325	6.216701013	12.49623326	5.082403527	2.72386252
39	3.285190212	7.151332777	4.763039057	1.995543352	2.848116571	1.671985818	4.296423722	2.478120102	5.714381557	12.35047549	5.038662219	2.668371659
40	3.29996944	2.337263771	4.654138281	1.795570267	2.855721802	1.6407675	4.198704575	2.367294215	5.559145853	12.27930091	5.018781767	2.625748681
41	3.288875252	2.305122371	4.724546345	1.828123	2.857266249	1.594221985	4.176124366	2.296593113	5.526193748	12.13012586	4.98178275	2.919103879
42	3.185153488	2.272557032	4.716647342	1.768290386	2.862127732	1.506686725	4.201745823	2.283535934	5.533379473	11.99876575	4.755959638	2.79363838
43	3.18471528	2.244211171	4.719884092	1.757089234	2.877844287	1.450674475	4.110981651	2.247106131	5.542094504	11.84973291	4.742972167	2.495045292
44	3.130790512	2.163160659	4.695945242	1.704013956	2.902764607	1.392885743	4.053735667	1.931414344	5.522125056	11.69494498	4.64152067	2.345699098
45	3.132506015	2.136144753	4.663683587	1.663395482	3.043660124	1.402328151	4.059515511	1.923588378	5.372017916	11.61996057	4.614326025	2.301295428
46	3.132619147	2.104186199	4.883563534	1.633775329	3.040957817	1.373852555	4.094770859	1.914917727	5.312982541	11.50975925	4.542404908	2.199644245
47	3.129950681	2.074105359	4.905241977	1.617967812	3.158229754	1.58232208	4.054012014	2.134160992	5.316976782	11.36104629	4.37450333	2.129647296
48	3.140827421	2.377321013	4.906603138	1.590228674	3.085536885	1.52683545	3.995843705	2.092821531	5.322612988	11.2529064	4.358126441	2.09073902
49	3.137668023	2.348683705	4.901740794	1.564822148	3.089327871	1.483153334	3.98532408	1.891467619	5.332194826	11.14685514	4.307559824	2.031994766
50	3.13643945	2.330698219	4.870560326	1.65622778	3.179162912	1.519938496	3.98433178	1.846579844	5.326901768	11.03203559	4.245242212	1.990002828
51	3.140890311	2.316410101	4.902127407	1.657848842	3.17076223	1.504278668	3.942621515	1.811953622	5.311100044	10.72986106	4.251591501	1.939810376
52	3.13920499	2.290505735	4.921591658	1.627569943	3.177461261	1.473480231	3.89517272	1.860290352	5.276957589	10.63577176	4.24648599	1.935101575
53	3.13891365	2.265050487	4.933324225	1.621147471	3.194921537	1.440945231	3.877626246	1.82372742	5.293072126	10.55050326	4.234277504	1.898756329
54	3.132764566	2.245688032	4.908434917	1.622771369	3.190554865	1.452945885	3.749491071	1.914923682	5.264519759	10.46768788	4.230085515	1.865584127
55	3.127330369	2.221471446	4.92160156	1.614085681	3.204093217	1.446222812	3.731844764	2.026445967	5.197344562	10.34684501	4.23389492	1.844523638
56	3.1225887	2.196394527	4.904219772	1.611418372	3.127006635	1.44412738	3.730067859	1.995522126	5.237526878	10.25807904	4.113272332	1.840934002
57	3.11521985	2.125229052	4.914820304	1.601543938	3.203363938	1.44935061	3.724548742	1.971603321	5.252416675	10.17415545	4.069785927	1.958262775
58	3.109332675	2.088798439	4.913054274	1.522196804	3.135646542	1.404783951	3.704178838	1.955338621	5.255044406	10.08657363	4.066939854	1.922511748
59	3.104864984	2.063979736	5.181138933	1.514503136	3.211777085	1.382112182	3.679451581	1.983662408	5.24927721	10.00495947	4.02349331	1.899132324
60	3.099734617	2.036298368	5.181639108	8.665056104	3.217539899	1.350395788	3.643469547	2.000579453	5.201332556	9.97376981	4.061806596	1.900700091
61	2.595765283	2.346722902	5.181489783	8.596859175	3.162207563	1.365542253	3.657144272	2.024623109	5.153112038	9.911642664	3.937940823	2.124296881
62	2.496017908	2.32528899	5.179178344	8.532887907	3.161341534	1.362392135	3.649683988	2.006752464	5.093093022	9.84806053	3.936758019	2.097070654
63	2.487036266	2.300833594	4.65998709	8.589611415	3.165794921	1.343175003	3.647112057	1.995306829	5.111016802	9.772794663	3.921859673	2.056114295
64	2.481199038	2.279006665	4.672268345	8.51380799	3.167098209	1.320016216	3.588479721	1.83999732	5.213337357	9.729381066	3.767865159	2.128566856
65	2.473745913	2.266342826	4.888472809	8.41739716	3.170761323	1.316889259	3.590759427	1.818967046	5.153547895	9.671431457	3.761168103	2.076093804
66	2.468893035	2.24910892	4.834227599	8.32682367	3.184495353	1.303873432	3.59420636	1.952692347	5.189525221	9.557927296	3.748389851	2.060610185
67	2.465968126	2.227895414	4.846528904	8.279030995	3.206689291	1.363740645	3.579474162	1.831174719	5.575893114	9.525478521	3.74409178	2.040275359
68	2.463722995	2.208625516	4.798324516	8.172843825	3.216034549	1.340681419	3.58276096	1.804256038	5.200047535	9.499270277	3.760829204	2.06021018
69	2.458763578	2.187574268	4.800086581	8.064411275	3.218657197	1.322225052	3.596864405	1.796828231	5.553092547	9.432113141	3.701964033	2.121467519
70	2.462181121	2.136468335	4.801453363	7.996515306	3.130878069	1.428479666	3.61679951	1.784547971	5.198338278	9.320462552	3.676893425	2.357614805
71	2.459952961	2.119096194	4.795546029	7.972637662	3.142570042	1.402090764	3.615282338	1.760118096	5.534566127	9.246192668	3.681800499	2.319766468
72	2.461713033	2.104757575	4.67866853	7.989117131	3.151773057	1.379811378	3.616836892	1.738059228	5.518369249	9.182885086	3.576649144	2.202398911
73	2.455435426	2.091068254	4.681675223	7.944008554	3.18933072	1.359187582	3.611058043	1.487229439	5.54729107	9.143371936	3.58467729	2.186646509
74	2.442557104	2.122166093	4.682143477	7.889376413	3.145956916	1.355101309	3.621138892	1.480145381	5.554467837	9.067054374	3.525818297	2.305711145
75	2.43986208	2.10544309	4.660328573	7.815190043	3.155619163	1.342650116	3.772395155	1.484862914	5.553395493	8.999443598	3.510050258	2.355857269
76	2.43611469	2.088916519	4.680417766	7.773425393	3.168438516	1.382454919	3.78175539	1.445588791	5.630166358	8.937068837	3.48545271	2.475880087
77	2.435384785	2.074005119	4.683521725	7.727676385	3.179483317	1.384082517	3.789000907	1.424102385	5.740032482	8.857877031	3.480837294	2.297096438
78	2.431938937	2.061155103	4.686691946	7.680421127	3.188770519	1.365100333	3.748709178	1.439332727	5.714112099	8.801172156	3.346749841	2.24912672
79	2.411493677	2.046500848	4.684680635	7.631010737	3.18919297	1.346429089	3.752112203	1.448858928	5.715404212	8.74402302	3.345239564	2.276677062
80	2.432536142	1.979249742	4.681868914	7.586037816	3.204364876	1.356253209	3.780642731	1.528536713	5.785320915	8.686851686	3.341173732	2.42268764
81	2.430287757	2.013580596	4.681118774	7.54205371	3.206567463	1.342113138	3.785116542	1.519236886	5.73994514	8.649387326	3.344653251	2.388960696
82	2.402028712	1.998393294	4.675287073	7.496973697	3.20139184	1.334207088	3.769507584	1.516762646	5.650374269	8.530243409	3.335799884	2.364008002
83	2.388397899	1.985023923	4.680955769	7.461620669	3.223936475	1.332579084	3.760212936	1.525822377	5.571173005	8.474875882	3.341008211	2.338282663
84	2.387593322	1.972491572	4.848389479	7.408539987	3.331099506	1.402027502	3.768405331	1.501888183	5.541729941	8.437633218	3.341851146	2.324675763
85	2.388936567	1.962554265	4.844742362	7.367265761	3.341410066	1.522539852	3.766177901	1.479280575	5.19821285	8.296883063	3.338159767	2.298890132
86	2.384638607	1.885516846	4.837281732	7.326731897	3.336256139	1.493139884	3.746689181	1.491842899	5.196333047	8.251828642	3.266599506	2.279862165
87	2.38175538	1.868961601	4.840203043	7.286588995	3.37309011	1.48185254	3.738509374	1.476397823	5.268098726	8.202109519	3.278872127	2.273821983
88	2.382018783	1.85562138	4.866144037	7.198447514	3.368617027	1.464957234	3.734994639	1.473389661	5.265706356	8.147189712	3.274947598	2.249161083
89	2.381384019	1.841786103	4.871046974	7.162360171	3.388283966	1.446763031	3.755872527	1.458928682	5.254854783	8.09053032	3.270476359	2.234687145
90	2.380303755	1.829639676	4.886571229	7.137182532	3.371086278	1.434567198	3.758605117	1.447559762	5.604669299	8.047927462	3.282760486	2.210953473
91	2.371408837	1.818005688	4.890082102	7.13303756	3.378682992	1.425277229	3.761372195	1.434068836	5.649738206	8.016811868	3.171089073	2.239961193
92	2.368454292	1.805797345	4.851987965	7.093974846	3.416579884	1.324277641	3.766966746	1.417211124	5.662987481	7.975666541	3.169923902	2.204830114
93	2.366475969	1.795763943	4.800600413	7.059514854	3.449240902	1.300772887	3.766265867	1.497309634	5.664851322	7.9383861	3.16039003	2.182693673
94	2.374783521	1.783852279	4.805733233	7.023758454	3.447897917	1.292608055	3.766701772	1.481611413	5.73195563	7.912871361	3.172910727	2.169141126
95	2.377885799	1.773523999	4.801497835	6.984529716	3.466794813	1.280394555	3.768525098	1.465236792	5.743883573	7.865096393	3.164790002	2.152231903
96	2.348980341	1.76188157	4.808403167	6.991817421	3.516927147	1.283039232	3.788105674	1.359534721	5.743317832	7.82296817	3.156009645	2.133217855
97	2.348182331	1.751802938	4.783448383	6.934972916	3.525658907	1.277375054	3.787137025	1.366655348	5.730569737	7.782280969	3.168933423	2.135361472
98	2.279829992	1.745324939	4.787332156	6.889747819	3.499506317	1.282017817	3.768090265	1.343812523	5.724290618	7.676523543	3.170278986	2.119832452
99	2.278640802	1.735302888	4.83416978	6.892882379	3.578715653	1.271036552	3.780153779	1.337243325	5.712768959	7.649215842	3.175655956	2.106570763
100	2.275585968	1.724576032	4.827354977	6.863211408	3.566387956	1.264366151	3.777706542	1.352268744	5.734091616	7.620682666	3.156612836	2.094192711
101	2.278118613	1.714633169	4.798776619	6.832856716	3.551945443	1.271561671	3.783951204	1.335427791	5.651176155	7.595950179	3.172615182	2.106451031
102	2.277624601	1.705329217	3.28482998	3.261300749	3.565141257	1.253872937	3.780062567	1.320785728	5.652169213	7.556385343	3.202494154	2.128792845
103	2.27789416	1.695657455	3.282093411	3.247231831	3.566794118	1.24235298	3.780538554	1.459996742	5.650132677	7.501116716	3.221468521	2.123891661
104	2.276961859	1.686309407	3.284687762	3.225700713	3.582803794	1.244284828	3.77533439	1.48175497	5.646819293	7.463483475	3.201851389	2.136097176
105	2.274394774	1.678025035	3.282193787	3.211066928	3.626411392	1.231103104	3.761881083	1.491587507	5.606025212	7.469994689	3.213452032	2.136945554
106	2.300849025	1.656153732	3.268128891	3.183892678	3.625760694	1.215556084	3.768207177	1.384646855	5.610211721	7.426193438	3.195946877	2.132018138
107	2.299842618	1.647442115	3.318840605	3.203435652	3.627335607	1.204687518	3.766440819	1.40359381	5.609777518	7.386951967	3.198349054	2.124171655
108	2.299715836	1.639761962	3.319295225	3.187798404	3.627409598	1.194234842	3.778509759	1.393967462	5.611155045	7.35064486	3.176303486	2.033557781
109	2.299763184	1.632408506	3.319158159	3.183071212	3.637368283	1.185006896	3.779220697	1.375059387	5.610281488	7.317200064	3.167134184	2.024997848
110	2.299040781	1.624336149	3.334343516	3.2285374	3.61938592	1.191042753	3.730016257	1.39609315	5.604108408	7.281329514	3.179056232	2.015653116
111	2.2918176	1.622440229	3.334798577	3.21074384	3.599552599	1.184108891	3.725237828	1.506824253	5.600114622	7.258468425	3.183047019	2.00233861
112	2.29301024	1.613831478	3.332582857	3.172859208	3.611657577	1.195935424	3.698876906	1.543190593	5.604620472	7.22304703	3.294849124	1.88791793
113	2.292096733	1.544948397	3.335537897	3.151188053	3.628361264	1.186107016	3.697267257	1.531196335	5.602658996	7.190214058	3.296111399	1.888709468
114	2.291455923	1.522398897	3.332031139	3.143465174	3.626816278	1.175266109	3.693586376	1.515056997	5.603045806	7.159987686	3.298653612	1.841233558
115	2.290827314	1.511743585	3.336459607	3.128772491	3.611254393	1.188024292	3.70051499	1.50523844	5.63042354	7.129726734	3.27103385	1.843468573
116	2.294415951	1.500979837	3.334886696	3.174915607	3.607106063	1.187643695	3.712607479	1.367227086	5.651937773	7.108208368	3.26057748	2.000300449
117	2.293696245	1.491744218	3.395215628	3.163133778	3.572655143	1.188815844	3.707065247	1.345998604	5.68503918	7.072774846	3.264947409	1.982253517
118	2.293324218	1.48210856	3.396243927	3.151223355	3.577236945	1.184125829	3.708431858	1.337874751	5.725937928	7.050361679	3.289389539	1.978732141
119	2.291094183	1.473674347	3.394487077	3.117554132	3.616729147	1.241744116	3.674284524	1.343745979	5.736449407	7.013088617	3.292029699	1.963069789
120	2.487554913	1.854899513	3.396335231	3.057166302	3.598301762	1.235047761	3.674431239	1.330770587	5.767906983	6.987681488	3.305648777	1.944912795
121	2.487400137	1.846192104	3.395093125	3.057912665	3.310980695	1.238758105	3.6653624	1.343629212	6.245391609	6.957851676	3.287167833	1.938687373
122	2.48668288	1.839945143	3.402121135	3.075818908	3.416466176	1.272509219	3.669226126	1.342333534	6.245182375	6.930989439	3.286024488	1.922737607
123	2.589873398	1.834032333	3.402964634	3.062252212	3.429890118	1.281640383	3.650387373	1.561760175	5.751652438	6.895827059	3.285898301	1.908625312
124	2.5898583	1.824800043	3.408210212	3.052224424	3.431622507	1.283921337	3.652365438	1.543841409	5.747659669	6.867705292	3.286599924	1.900451623
125	2.661134945	1.816833234	3.404151404	3.040404582	3.346258492	1.263108333	3.641330249	1.385739811	6.217184274	6.81683902	3.28538134	1.888335629
126	2.660009825	1.809942543	3.405237539	3.041650046	3.416474662	1.286113807	3.656052866	1.380917044	6.221085268	6.779258304	3.285186908	1.882725892
127	2.659706577	1.802733986	3.405684161	3.027427725	3.42881467	1.282521176	3.657951628	1.3676347	6.234496606	6.753176916	3.318460358	1.893524934
128	2.65800778	1.796014912	3.405987636	3.016394157	3.432286473	1.271177896	3.715281117	1.362601089	6.229959481	6.725820984	3.326930099	1.874573318
129	2.68347814	3.469446935	3.414964425	3.006051366	3.444862443	1.260552346	3.733528537	1.374869757	6.217143293	6.701508503	3.33350352	1.86128245
130	2.681677821	3.458549655	3.412258149	2.992347418	3.448779239	1.254405097	3.742530685	1.385812797	6.160041347	6.677312707	3.337398934	1.846106837
131	2.679763939	3.429014392	3.412323296	2.98049118	3.339860348	1.361659247	3.744411058	1.37453253	6.059851938	6.681428762	3.313992216	1.839043802
132	2.678779957	3.408982024	3.41003416	2.974752642	3.34412898	1.351236393	3.736005998	1.366257699	6.057111019	6.677063513	3.337787507	1.836606177
133	2.694361547	2.336328386	3.409622325	2.962637171	3.553203106	1.35692201	4.056561879	1.382939879	5.578662489	6.651452641	3.303229139	1.822099744
134	2.694637547	2.329175408	3.413653699	2.965215249	3.641204678	1.465079421	4.066778628	1.353724903	6.074770925	6.612073134	3.325200454	1.828807778
135	2.692916349	2.321495937	3.421333406	2.955550065	3.620397024	1.465007992	4.135841116	1.560953106	6.136345174	6.566479937	3.36735678	1.839378185
136	2.691723937	2.313408073	3.421325353	2.944275074	3.657191679	1.469291128	4.077939328	1.575894667	6.136006325	6.539244142	3.368967709	1.82833108
137	2.690667393	2.305383772	3.422424593	2.922097887	3.663002332	1.468258682	4.086187421	1.498189986	6.121258341	6.510852305	3.369396119	1.816444018
138	2.690310154	2.297446158	3.423410428	2.914142346	3.679060543	1.443986495	4.041711074	1.630369636	6.121365608	6.486570802	3.376491555	1.809269707
139	2.623406207	2.297707328	3.403737709	2.922073772	3.696107606	1.469108457	3.988545014	1.633862092	6.132079512	6.460817569	3.368351174	1.799987338
140	2.62243956	2.290372815	3.40605374	2.88693408	3.625487362	2.079377098	4.006777156	1.636150848	6.10366568	6.456495851	3.326355667	1.80079725
141	2.621646195	2.248446083	3.40503467	2.895572359	3.623086848	2.072043021	4.011305666	1.615462509	6.065489223	6.435277388	3.33308482	1.692904518
142	2.618428684	2.274851474	3.405065578	2.884376427	3.626338359	2.062539768	4.011199617	1.602403264	6.058220016	6.41137477	3.325646148	1.689479967
143	2.617640797	2.26747455	3.403679599	2.874109786	3.615076828	1.962867595	4.008066184	1.588766154	6.076134343	6.39619211	3.347118885	1.691508117
144	2.605826396	2.270738858	3.399066742	2.870536139	3.565017925	1.970005385	4.019192123	1.584120103	6.059936968	6.379146321	3.367633865	1.68404276
145	2.605376041	2.262246895	3.394013254	2.878221132	3.569650873	1.952116343	4.023523858	1.571351907	6.050374296	6.344362926	3.352861389	1.690403789
146	2.642793309	2.244334275	3.395423575	2.866740991	3.570207024	4.449187471	3.983837028	1.545322922	6.054725166	6.32271516	3.342310242	1.683626794
147	2.639007144	2.235359602	3.402813872	2.858289926	3.581267963	4.437568024	4.029105697	1.562110741	6.042186474	6.306454061	3.294275438	1.71379407
148	2.633148567	2.227244703	3.403542671	2.860623621	3.581258262	4.420717461	4.028635105	1.551283831	5.986547019	6.30119862	3.31182197	1.712826139
149	2.632615809	2.18746625	3.405944578	2.830530862	3.597779384	4.385678881	4.052310221	1.57621974	5.96257623	6.277109164	3.334465596	1.706570478
150	2.632175137	2.17763353	3.383478821	2.835363647	3.597867151	4.36903512	4.037385761	1.573695076	5.967345455	6.256878308	3.336223126	1.696957051
151	2.631533796	2.168934461	3.374952032	2.822033083	3.593268792	4.361782894	4.034466944	1.564282477	6.037100406	6.217744528	3.311240554	1.574195246
152	2.630310096	2.162127285	3.374474968	2.801572651	3.592521415	4.346447358	4.789201975	1.562418751	6.032962933	6.199003924	3.316656449	1.559755399
153	2.629202756	2.15299741	3.328868613	2.885125947	3.577799965	4.333640968	4.777786162	1.624557042	6.035509136	6.174644237	3.384246328	1.552368326
154	2.628054898	2.147006844	3.317300981	2.888030996	3.579180944	4.323470852	4.774259631	1.55921223	6.035378068	6.151764845	3.390087821	1.546116721
155	2.627392323	2.139595062	3.308373612	2.839977326	3.579162111	4.299571726	4.760015781	1.585773052	6.053302775	6.132656589	3.389531267	1.543994426
156	2.627166011	2.132792155	3.304144917	2.831895026	3.5677379	4.361837482	4.756464221	1.578892922	6.207722898	6.080593195	3.385652061	1.534711654
157	2.626397466	2.126287757	3.304271651	2.81851224	3.562648721	4.347984167	4.728125994	1.62812118	5.955365454	6.06305186	3.399832637	1.554225488
158	2.62303023	2.126682236	3.302231084	2.820547678	3.547333672	4.34110682	4.732118638	1.542276438	5.986595764	6.071862329	3.398702218	1.540758786
159	2.706785532	2.119451014	3.300965686	2.81111852	3.547814218	4.325271591	4.84521094	1.555359904	6.005124158	6.05354007	3.398726696	1.52956793
160	2.705796905	2.112472354	3.805552822	2.886210518	3.533698432	4.276798191	4.836433785	1.542056895	5.948776819	6.023036744	3.339901124	1.524205145
161	2.697709381	2.121835091	3.8015067	2.885604671	3.544750941	4.265522738	4.962083899	1.548685658	5.937086651	6.007616042	3.339893397	1.51186104
162	2.695853571	2.113711785	3.79625305	2.87733753	3.545023243	4.250323827	4.973460861	1.536242288	6.180816042	5.976551213	3.340587609	1.5026341
163	2.692804104	2.079069655	3.796134536	2.866974824	3.541731662	4.233741219	5.100299844	1.529435687	6.209090272	5.95649986	3.423675624	1.630144185
164	2.692280377	2.072373332	3.79258995	2.864778148	3.543408942	4.235763722	5.110538668	1.516669515	6.213398953	5.91799501	3.453443971	1.6301243
165	2.690638582	2.065414308	3.791647661	2.852700577	3.51433279	4.202404708	5.077353368	1.467599426	6.214608846	5.898963251	3.4357218	1.531609747
166	2.689789036	2.060420288	3.776629103	2.825091137	3.527099651	4.167888673	5.07268265	1.515794082	6.709984815	5.893228428	3.427499503	1.521179615
167	2.567194316	2.068534597	3.779277043	2.83893694	3.527123861	4.154579456	5.088978092	1.507155657	6.742296613	5.874562591	3.477662758	1.63001006
168	2.567581431	2.064588755	3.779566058	2.828944354	3.581201728	4.141780889	5.101512835	1.500850905	6.719202487	5.872832933	3.481837391	1.617746215
169	2.567545413	2.058342303	3.785747645	2.870090776	3.580156982	4.128139836	5.117361259	1.492899415	4.104782338	4.119043662	3.485103501	1.646878251
170	2.566969924	2.0529209	3.783062098	2.8603733	3.581242738	4.115274326	5.12016751	1.484998931	4.128609747	4.109208526	3.498956718	1.711915236
171	2.888204449	2.238526798	3.785571873	2.858324435	3.584618667	4.092814356	5.129584128	1.498758164	4.127900785	4.0951672	3.456909571	1.711856185
172	2.887542934	2.214764235	3.7876066	2.848477155	3.568377039	4.091929973	5.121431847	6.339839641	4.137214816	4.077911322	3.485238147	1.705587775
173	2.887281727	2.210435445	3.785912775	2.842611246	3.556996885	4.080638003	5.148690855	6.324717366	4.086303401	4.066140737	3.47667259	1.693051309
174	2.882843359	2.220418983	3.835370789	2.868948156	3.550264263	4.076530244	5.171062966	6.312209037	4.038937581	4.055546219	3.456809298	1.68877538
175	2.882519828	2.195610211	3.836586253	2.860945145	3.597766822	4.020179925	5.166774558	6.294856186	4.031913742	4.045092541	3.374764244	1.689219041
176	2.882685957	2.208396847	3.838159686	2.853944427	3.581194862	4.02217684	5.159192357	6.268053556	3.995467221	4.047569497	3.456717702	1.682644796
177	2.882830257	2.201763931	3.833515512	2.843862852	3.589031737	4.007357302	5.164234244	6.220538225	3.991999833	4.034258935	3.48294853	1.691611286
178	2.8759072	2.20131796	3.826306573	2.83497395	3.588319965	3.991767048	5.178649265	6.200162138	4.009027412	4.004086076	3.387272846	1.698155477
179	3.017792775	2.199756822	3.826610955	2.826667851	3.586067986	3.979743958	5.154356755	6.189711167	4.027047026	4.005375647	3.347578746	1.705434928
180	3.016727294	2.27612731	3.827201939	2.817795191	3.583601471	3.967147373	5.147165133	6.17405528	4.04125735	3.98162683	3.346926659	1.694511292
181	3.194483013	2.270930305	3.827407846	2.808695676	3.633809278	3.976071405	5.153227993	6.16083977	4.057466656	3.979298106	3.371459318	1.695163228
182	3.193812679	2.290122485	3.834642622	2.775662053	3.633869752	3.959099287	5.197025293	6.140730374	4.095325947	3.981876856	3.352022579	1.730356126
183	3.193374026	2.313859909	3.845496947	2.758398406	3.613996411	3.96985074	5.200918143	6.140035305	4.106197106	3.969726547	3.352599147	1.721893301
184	3.192951819	2.282110193	3.851293222	2.760556284	3.57794114	3.975607091	5.195922433	6.120434244	4.116332379	3.960489803	3.33748789	1.713186142
185	3.157095027	2.353717055	3.852310893	2.745793782	3.583644616	3.961555409	5.193146013	6.097394475	4.108469579	3.945191205	3.336304787	1.704664126
186	3.156647496	2.347777581	3.853074733	2.737883424	3.608158791	3.949007644	5.204330588	6.087445531	4.140135813	3.965995132	3.337289415	1.696130662
