Npc	init	loc-alloc	full_loc_alloc	scaledinit
54	7959.393425	5555.527673	5555.527673	7.959393425
55	7963.611547	5740.155804	5740.155804	7.963611547
56	7978.011376	6264.777822	6264.777822	7.978011376
57	8001.931642	6062.368941	6062.368941	8.001931642
58	7979.210954	6162.77689	6158.759979	7.979210954
59	7999.516249	6420.417362	6420.417362	7.999516249
60	7968.82909	6582.498888	6582.498888	7.96882909
61	7964.275926	6508.712518	6508.712518	7.964275926
62	7967.289507	6495.265928	6495.265928	7.967289507
63	7928.30535	6441.085443	6441.085443	7.92830535
64	7928.389228	6338.258523	6274.178643	7.928389228
65	7936.933874	6357.452455	6293.372575	7.936933874
66	7966.788595	6594.035678	6594.035678	7.966788595
67	7993.124493	6653.39429	6653.39429	7.993124493
68	8005.861	6751.119662	6751.119662	8.005861
69	8022.914262	6564.187147	6564.187147	8.022914262
70	8034.471094	6839.130941	6839.130941	8.034471094
71	8034.885719	6558.054851	6558.054851	8.034885719
72	8039.732763	6515.684456	6515.684456	8.039732763
73	8039.692158	6292.026715	6292.026715	8.039692158
74	8049.506342	6162.098868	6162.098868	8.049506342
75	8055.571796	6118.856016	6110.561707	8.055571796
76	8069.73062	6045.830254	6045.830254	8.06973062
77	8096.917802	6547.739334	6547.739334	8.096917802
78	8111.52013	6459.908929	6459.908929	8.11152013
79	8115.619539	6172.289988	6172.289988	8.115619539
80	8121.974974	6064.703697	6064.703697	8.121974974
81	8138.273306	6021.5946	6013.805991	8.138273306
82	8155.118458	6080.363985	6080.363985	8.155118458
83	8174.956355	6498.103638	6498.103638	8.174956355
84	8196.244244	6798.876499	6798.876499	8.196244244
85	8195.826649	6855.427761	6855.427761	8.195826649
86	8221.644277	6870.227145	6870.227145	8.221644277
87	8243.746827	6803.729068	6803.729068	8.243746827
88	8236.898698	6377.646926	6377.646926	8.236898698
89	8236.703546	6521.595382	6521.595382	8.236703546
90	8259.174443	7054.187015	7054.187015	8.259174443
91	8263.930574	7212.494143	7212.494143	8.263930574
92	8288.712689	7267.478946	7267.478946	8.288712689
93	8321.4793	7072.245038	7072.245038	8.3214793
94	8353.351437	7106.730832	7106.730832	8.353351437
95	8384.562896	6932.206541	6932.206541	8.384562896
96	8403.161777	6533.029005	6533.029005	8.403161777
97	8417.876008	6594.527099	6594.527099	8.417876008
98	8446.57652	6601.295616	6601.295616	8.44657652
99	8479.836628	6679.430785	6679.430785	8.479836628
100	8500.258069	7252.189992	7252.189992	8.500258069
101	8513.605304	7357.217791	7357.217791	8.513605304
102	8532.720622	6960.815088	6960.815088	8.532720622
103	8568.376266	7232.085571	7232.085571	8.568376266
104	8588.4014	7227.470185	7227.470185	8.5884014
105	8605.999281	7287.458696	7287.458696	8.605999281
106	8633.910872	7317.750537	7317.750537	8.633910872
107	8660.06555	7111.852229	7111.852229	8.66006555
108	8686.508588	7339.661635	7339.661635	8.686508588
109	8704.211607	7285.566887	7285.566887	8.704211607
110	8698.302581	7245.869866	7245.869866	8.698302581
111	8729.796609	7215.214318	7215.214318	8.729796609
112	8752.934162	7042.178786	7042.178786	8.752934162
113	8771.191237	7084.06576	7084.06576	8.771191237
114	8795.7663	7098.181899	7098.181899	8.7957663
115	8829.170543	7133.539583	7133.539583	8.829170543
116	8861.401186	7163.885779	7163.885779	8.861401186
117	8885.100361	7266.65777	7266.65777	8.885100361
118	8919.555131	7289.868421	7289.868421	8.919555131
119	8948.471029	7314.29565	7314.29565	8.948471029
120	8973.088507	7333.660914	7333.660914	8.973088507
121	8973.783384	7485.673738	7484.293757	8.973783384
122	8981.365069	7499.728649	7498.348668	8.981365069
123	9014.585154	7559.643566	7559.553574	9.014585154
124	9044.839503	7593.478307	7593.388315	9.044839503
125	9071.265327	7582.531274	7582.441282	9.071265327
126	9101.448659	7677.49776	7677.49776	9.101448659
127	9131.75697	7789.133857	7789.043865	9.13175697
128	9167.544734	7817.287468	7817.197476	9.167544734
129	9193.873813	7796.351165	7796.261173	9.193873813
130	9208.905285	7835.984245	7835.984245	9.208905285
131	9231.712445	7949.567776	7949.567776	9.231712445
132	9255.254055	7905.700985	7878.870669	9.255254055
133	9291.432901	7930.108837	7903.278522	9.291432901
134	9316.171736	7961.055614	7929.916853	9.316171736
135	9332.120147	8014.546665	8014.546665	9.332120147
136	9364.661233	8063.153244	8063.153244	9.364661233
137	9397.595542	8068.922542	8068.922542	9.397595542
138	9433.872447	8105.926582	8105.926582	9.433872447
139	9461.869236	8123.312178	8123.312178	9.461869236
140	9494.825359	8224.072451	8224.072451	9.494825359
141	9526.988183	8273.139971	8273.139971	9.526988183
142	9557.920479	8203.677314	8203.677314	9.557920479
143	9592.456731	8238.324938	8238.324938	9.592456731
144	9624.367252	8264.757017	8264.757017	9.624367252
145	9649.96064	8283.35236	8283.35236	9.64996064
146	9680.439387	8378.491424	8377.811682	9.680439387
147	9712.556439	8458.680551	8458.680551	9.712556439
148	9748.226071	8519.90192	8519.90192	9.748226071
149	9765.716917	8498.312851	8498.312851	9.765716917
150	9792.387139	8580.25256	8580.25256	9.792387139
151	9818.114024	8549.138176	8549.138176	9.818114024
152	9854.153306	8522.226235	8522.226235	9.854153306
153	9875.560756	8540.570428	8540.570428	9.875560756
154	9910.956427	8600.573839	8600.573839	9.910956427
155	9940.378177	8598.535344	8598.535344	9.940378177
156	9946.882219	8615.232551	8615.232551	9.946882219
157	9976.408747	8676.526858	8676.526858	9.976408747
158	10002.62419	8726.362364	8726.362364	10.00262419
159	10025.696	8774.742767	8774.742767	10.025696
160	10050.48171	8812.959757	8812.959757	10.05048171
161	10069.14153	8852.988617	8852.988617	10.06914153
162	10105.15831	8875.99722	8875.99722	10.10515831
163	10141.28173	9057.597595	9057.597595	10.14128173
164	10172.06589	9100.892952	9100.892952	10.17206589
165	10203.74633	9140.778288	9140.778288	10.20374633
166	10223.96779	9213.168837	9213.168837	10.22396779
167	10237.99799	9213.505534	9213.505534	10.23799799
168	10267.11356	9266.408021	9266.408021	10.26711356
169	10299.78906	9303.433197	9303.433197	10.29978906
170	10329.07654	9322.570762	9322.570762	10.32907654
171	10362.23538	9328.549714	9328.549714	10.36223538
172	10397.40843	9405.008659	9405.008659	10.39740843
173	10433.05838	9443.348833	9443.348833	10.43305838
174	10467.06271	9345.739418	9345.739418	10.46706271
175	10503.84888	9389.42839	9389.42839	10.50384888
176	10535.69819	9432.620926	9432.620926	10.53569819
177	10555.81584	9551.665016	9551.665016	10.55581584
178	10585.586	9548.941796	9548.941796	10.585586
179	10615.16552	9620.218254	9620.218254	10.61516552
180	10645.51761	9638.997265	9638.997265	10.64551761
181	10680.35093	9679.933325	9679.933325	10.68035093
182	10705.62636	9715.982965	9715.982965	10.70562636
183	10736.07241	9746.429016	9746.429016	10.73607241
184	10770.73789	9812.746189	9812.746189	10.77073789
185	10799.53623	9836.84925	9836.84925	10.79953623
186	10830.10281	9919.235375	9919.235375	10.83010281
187	10857.99171	9941.379136	9941.379136	10.85799171
188	10894.15156	9984.662932	9984.662932	10.89415156
189	10922.65555	10081.97066	10081.97066	10.92265555
190	10950.6181	10064.31862	10064.31862	10.9506181
191	10974.13953	10056.15033	10056.15033	10.97413953
192	11011.21132	10094.67803	10094.67803	11.01121132
193	11036.11152	10122.94845	10122.94845	11.03611152
194	11064.55767	10228.92121	10228.92121	11.06455767
195	11101.67534	10268.58473	10268.58473	11.10167534
196	11128.16657	10312.04711	10312.04711	11.12816657
197	11165.33703	10348.42314	10348.42314	11.16533703
198	11201.79995	10262.59593	10262.59593	11.20179995
199	11216.19936	10266.04185	10266.04185	11.21619936
200	11244.4135	10291.99551	10291.99551	11.2444135
