X,Y
1,0.6266518062290517
2,0.05483203304504289
3,0.0019183381769851697
4,0.0011994507228603312
5,0.00015856991017972053
6,0.00015856991017972053
7,8.392729524309802e-05
8,1.1638591634946357e-05
9,1.1638591634946357e-05
10,1.1638591634946357e-05
11,1.1638591634946357e-05
12,6.937433570362316e-06
13,6.9374335378922805e-06
14,5.404701360503712e-06
15,8.173156319339923e-07
16,8.173156319339923e-07
17,8.173156319339923e-07
18,8.173156319339923e-07
19,8.173156319339923e-07
20,8.173156319339923e-07
21,8.173156319339923e-07
22,8.173156319339923e-07
23,5.091884392812847e-07
24,5.091883840288001e-07
25,5.091883495505613e-07
26,5.091883495505613e-07
27,4.190580036030016e-07
28,4.190580015317766e-07
29,2.470932257548785e-07
30,1.4648911720271117e-07
31,1.464891164765271e-07
32,8.979534884732149e-08
33,8.979534746186981e-08
34,8.826113466479932e-08
35,8.826113466479932e-08
36,5.492645655778451e-08
37,5.492645655778451e-08
38,5.492645655778451e-08
39,5.492645655778451e-08
40,5.492645655778451e-08
41,5.492645655778451e-08
42,5.492645655778451e-08
43,5.492645655778451e-08
44,5.492645655778451e-08
45,5.492645655778451e-08
46,5.492645655778451e-08
47,5.492645655778451e-08
48,5.492645655778451e-08
49,5.492645655778451e-08
50,5.492645655778451e-08
51,5.492645655778451e-08
52,3.575755976708503e-08
53,3.575755976708503e-08
54,3.5757558897097974e-08
55,3.5757558599937865e-08
56,3.5757558599937865e-08
57,3.575755134194745e-08
58,3.575748853667495e-08
59,3.575748853667495e-08
60,2.533273324930321e-08
61,2.533273324930321e-08
62,2.4931976976267e-08
63,2.4931976976267e-08
64,2.4931976976267e-08
65,2.3343309315737684e-08
66,2.0444565323877006e-08
67,2.0444565323877006e-08
68,1.580801892043908e-08
69,1.580801892043908e-08
70,1.2295017045716678e-08
71,1.2295015257071958e-08
72,1.0304841252989302e-08
73,1.0304841252989302e-08
74,7.736708380606696e-09
75,7.736708380606696e-09
76,6.286983169204676e-09
77,6.286982860576084e-09
78,6.286980265451674e-09
79,6.286980098516486e-09
80,5.317939418314686e-09
81,5.264542678065017e-09
82,5.264542678065017e-09
83,5.264542678065017e-09
84,5.264542678065017e-09
85,4.128355698450507e-09
86,4.128355596659011e-09
87,3.6173452159188848e-09
88,3.6173452159188848e-09
