X,Y
1,0.6266518064256473
2,0.009068291231654603
3,0.009068291231654603
4,0.0029029172845934374
5,0.0029029172845934374
6,0.0017328217513292517
7,0.0017328217513292517
8,0.001220405404965825
9,0.001220405404965825
10,0.0009278648111880279
11,0.0009278648111880279
12,0.0007386514183598098
13,0.0007386514183598098
14,0.0006068169700352041
15,0.0006068169700352041
16,0.0005518915960633627
17,0.0005102508148170872
18,0.0005102508148170872
19,0.0004368861995450977
20,0.0004368861995450977
21,0.0003795446483892134
22,0.0003795446483892134
23,0.0003337271639793663
24,0.0003337271639793663
25,0.00032307498030453554
26,0.00032306998693253493
27,0.00029641241117377327
28,0.00029641241117377327
29,0.00026555903970848044
30,0.00026555903970848044
31,0.00023968687069268044
32,0.00023968687069268044
33,0.00021775253850467855
34,0.00021775253850467855
35,0.00019895431790740357
36,0.00019895431790740357
37,0.00018271080109772013
38,0.00018271080109772013
39,0.00017399675707867478
40,0.00017398604655162567
41,0.00017398604655162567
42,0.00017398604655162567
43,0.00016855554733909424
44,0.00016855554733909424
45,0.00015613736078478105
46,0.00015613736078478105
47,0.00014516904174863786
48,0.00014516904174863786
49,0.0001354254111778291
50,0.0001354254111778291
51,0.0001267234707927127
52,0.0001267234707927127
53,0.000118911705946651
54,0.000118911705946651
55,0.00011187113701662237
56,0.00011187113701662237
57,0.00010549586855262357
58,0.00010549586855262357
59,9.970589641329211e-05
60,9.970589641329211e-05
61,9.442427482701828e-05
62,9.442427482701828e-05
63,8.959490611509411e-05
64,8.959490611509411e-05
65,8.516092095619129e-05
66,8.516092095619129e-05
67,8.10823138156539e-05
68,8.10823138156539e-05
69,8.052108204085229e-05
70,8.052108204085229e-05
71,8.052108204085229e-05
72,8.05205923110405e-05
73,7.731750847165265e-05
74,7.731750847165265e-05
75,7.383609072469721e-05
76,7.383609072469721e-05
77,7.060752219465463e-05
78,7.060752219465463e-05
79,6.760746932209684e-05
80,6.760746932209684e-05
81,6.481411640736165e-05
82,6.481411640736165e-05
83,6.220737517243013e-05
84,6.220737517243013e-05
85,5.977126301990693e-05
86,5.977126301990693e-05
87,5.7489399311965205e-05
88,5.7489399311965205e-05
89,5.534998090141756e-05
90,5.534998090141756e-05
91,5.33390197285464e-05
92,5.33390197285464e-05
93,5.1447617725714734e-05
94,5.1447617725714734e-05
95,4.9664517798866824e-05
96,4.9664517798866824e-05
97,4.7982710843731875e-05
98,4.7982710843731875e-05
99,4.639320782747494e-05
100,4.639320782747494e-05
101,4.591082663547158e-05
102,4.590855480376761e-05
103,4.590855480376761e-05
104,4.590855480376761e-05
105,4.489002015105878e-05
106,4.489002015105878e-05
107,4.486060990690726e-05
108,4.346595877057492e-05
109,4.346595877057492e-05
110,4.211577984071827e-05
111,4.211577984071827e-05
112,4.083406728295021e-05
113,4.083406728295021e-05
114,3.961579027100936e-05
115,3.961579027100936e-05
116,3.845702553168394e-05
117,3.845702553168394e-05
118,3.735354632739532e-05
119,3.735354632739532e-05
120,3.6301948408547785e-05
121,3.6301948408547785e-05
122,3.529872662808189e-05
123,3.529872662808189e-05
124,3.4341006275222016e-05
125,3.4341006275222016e-05
126,3.3425678412574326e-05
127,3.3425678412574326e-05
128,3.323442750342574e-05
129,3.3233257680422456e-05
130,3.255032743874278e-05
131,3.255032743874278e-05
132,3.171233936516519e-05
133,3.171233936516519e-05
134,3.090980055941553e-05
135,3.090980055941553e-05
136,3.014045084431897e-05
137,3.014045084431897e-05
138,2.9530382302352014e-05
139,2.9529909962649473e-05
140,2.9529909962649473e-05
141,2.9529909962649473e-05
142,2.9402711378719692e-05
143,2.9402711378719692e-05
