X,Y
1,0.6266518062290517
2,0.04699888546717958
3,0.0032885797319745598
4,0.0008812291025096348
5,0.0005436682634733287
6,0.0005436682634733287
7,0.00012332173994904187
8,7.980748549677436e-05
9,7.980748549677436e-05
10,7.980748549677436e-05
11,7.980748549677436e-05
12,2.038755988024847e-05
13,2.0387559784826287e-05
14,1.5883203998214924e-05
15,1.1208900095094717e-05
16,1.1208900095094717e-05
17,1.1208900095094717e-05
18,1.1208900095094717e-05
19,1.1208900095094717e-05
20,1.1208900095094717e-05
21,1.1208900095094717e-05
22,1.1208900095094717e-05
23,2.992781030877775e-06
24,2.9927807061284725e-06
25,2.9927805034808107e-06
26,2.9927805034808107e-06
27,2.9046060823430707e-06
28,2.4630347966870314e-06
29,2.4630347845133027e-06
30,1.7219945205869852e-06
31,1.7219945120506015e-06
32,1.5065542370134602e-06
33,1.5065542370134602e-06
34,1.5065542370134602e-06
35,1.5065542370134602e-06
36,1.5065542370134602e-06
37,1.5065542370134602e-06
38,1.5065542370134602e-06
39,1.5065542370134602e-06
40,1.5065542370134602e-06
41,1.5065542370134602e-06
42,1.5065542370134602e-06
43,1.5065542370134602e-06
44,1.5065542370134602e-06
45,1.5065542370134602e-06
46,1.5065542370134602e-06
47,1.5065542370134602e-06
48,1.055553488490961e-06
49,1.0555534722048393e-06
50,1.0375186442229544e-06
51,1.0375186442229544e-06
52,5.955777286366799e-07
53,5.955777286366799e-07
54,5.861558668706071e-07
55,5.861558668706071e-07
56,5.861558668706071e-07
57,5.488059659536657e-07
58,4.806559031246168e-07
59,4.806559031246168e-07
60,4.203337637926702e-07
61,4.203337637926702e-07
62,4.2033375356588123e-07
63,4.20333750072736e-07
64,4.20333750072736e-07
65,4.203336647543173e-07
66,4.203329264719432e-07
67,4.203329264719432e-07
68,3.7164975094583147e-07
69,3.7164975094583147e-07
70,2.956165147315808e-07
71,2.9561650021974036e-07
72,2.9561637819593226e-07
73,2.956163703465717e-07
74,2.8905835993195144e-07
75,2.890583178805486e-07
76,2.475409455155468e-07
77,2.475409455155468e-07
78,2.475409455155468e-07
79,2.475409455155468e-07
80,2.4226892088660533e-07
81,2.4226892088660533e-07
82,1.9843722327326517e-07
83,1.9843722327326517e-07
84,1.9843722327326517e-07
85,1.9843722327326517e-07
86,1.9843722327326517e-07
87,1.9843722327326517e-07
88,1.9843722327326517e-07
89,1.9843722327326517e-07
90,1.9843722327326517e-07
91,1.9843722327326517e-07
92,1.9843722327326517e-07
93,1.9843722327326517e-07
94,1.9843722327326517e-07
95,1.9843722327326517e-07
96,1.9843722327326517e-07
97,1.9843722327326517e-07
98,1.9843722327326517e-07
99,1.9843722327326517e-07
100,1.9843722327326517e-07
101,1.9843722327326517e-07
102,1.9843722327326517e-07
103,1.9843722327326517e-07
104,1.9843722327326517e-07
105,1.9843722327326517e-07
106,1.9843722327326517e-07
107,1.9843722327326517e-07
108,1.9843722327326517e-07
109,1.9843722327326517e-07
110,1.9843722327326517e-07
111,1.9843722327326517e-07
112,1.9843722327326517e-07
113,1.9843722327326517e-07
114,1.8189159294814134e-07
115,1.8189159294814134e-07
116,1.6517362754724953e-07
117,1.6517362754724953e-07
118,1.6517362754724953e-07
119,1.6346217178530576e-07
120,1.6346217178530576e-07
121,1.5321477886904183e-07
122,1.5321477886904183e-07
123,1.5321477886904183e-07
124,1.5321477886904183e-07
125,1.291270764901176e-07
126,1.291270764901176e-07
127,1.291270764901176e-07
128,1.291270764901176e-07
129,1.1906198354732998e-07
130,1.1638892871811125e-07
131,1.1546878197545971e-07
132,1.1546878197545971e-07
133,8.814866927892276e-08
134,8.814866927892276e-08
135,8.814866927892276e-08
136,8.814866927892276e-08
137,8.399349141807247e-08
138,8.399349141807247e-08
139,8.399349141807247e-08
140,8.399349141807247e-08
141,8.399349141807247e-08
142,8.399349141807247e-08
143,8.399349141807247e-08
144,7.928473698401123e-08
145,7.928473698401123e-08
146,7.364654274292377e-08
147,7.364654274292377e-08
148,7.162343771793004e-08
149,7.162343771793004e-08
150,7.068792667868964e-08
151,7.068792667868964e-08
152,6.675930844264176e-08
153,6.675930844264176e-08
154,5.9567421054132326e-08
155,5.956739910404195e-08
156,5.6497618925425064e-08
157,5.6497618925425064e-08
158,5.6497348504984094e-08
159,5.6497348504984094e-08
160,5.649725416692252e-08
161,5.649725416692252e-08
162,5.649680214148961e-08
163,5.649680214148961e-08
164,5.649631130242928e-08
165,5.649578388798081e-08
166,5.649572894206475e-08
167,5.649572894206475e-08
168,5.649544125284187e-08
169,5.649544125284187e-08
170,5.649510470664693e-08
171,5.649510470664693e-08
172,5.357643463086126e-08
173,4.886834592527923e-08
174,4.886834592527923e-08
175,4.620407312007315e-08
176,4.6204065385483826e-08
177,4.620404022279254e-08
178,4.620403295122469e-08
179,4.62037679733247e-08
180,4.6203766710625265e-08
181,4.620367006171788e-08
182,4.620366049358618e-08
183,4.577484773208718e-08
184,4.577484773208718e-08
185,4.5023009863643646e-08
186,4.159649356806102e-08
187,4.159649254243019e-08
188,4.0848758889673135e-08
189,4.0848758889673135e-08
190,4.0848758889673135e-08
191,4.0848758889673135e-08
192,4.0848758889673135e-08
193,4.0848758889673135e-08
194,4.0848758889673135e-08
195,3.9141223918188e-08
196,3.9141223918188e-08
197,3.6239344550720105e-08
198,3.6239344550720105e-08
199,3.6239344550720105e-08
200,3.6239344550720105e-08
201,3.6239344550720105e-08
202,3.6239344550720105e-08
203,3.6239344550720105e-08
