X,Y
49,7.285961290270185e-07
50,5.440998023950237e-07
51,4.417945028223911e-07
52,4.416609078404081e-07
53,4.1724618438507847e-07
54,4.1724618438507847e-07
55,3.9783858578125864e-07
56,3.9783858578125864e-07
57,3.9783858578125864e-07
58,3.9783858578125864e-07
59,3.9783858578125864e-07
60,3.9783858578125864e-07
61,3.9783858578125864e-07
62,3.9783858578125864e-07
63,3.9783858578125864e-07
64,3.9783858578125864e-07
65,3.9783858578125864e-07
67,3.9783858578125864e-07
68,3.9783858578125864e-07
69,3.9783858578125864e-07
70,3.9783858578125864e-07
71,3.9783858578125864e-07
73,3.9783858578125864e-07
74,3.9783858578125864e-07
75,3.9783858578125864e-07
77,3.9783858578125864e-07
78,3.9783858578125864e-07
79,3.9783858578125864e-07
81,3.9783858578125864e-07
82,3.9783858578125864e-07
84,3.9783858578125864e-07
85,3.9783858578125864e-07
86,3.9783858578125864e-07
88,2.9777612755947833e-07
90,2.977539734920966e-07
91,2.9764556677036125e-07
93,2.9749815237354405e-07
94,2.9749815237354405e-07
96,2.7652239954173327e-07
98,2.7128994158099614e-07
99,2.707942662069154e-07
101,1.2713683156465406e-07
103,1.0303216666556792e-07
105,1.0291621292417974e-07
107,7.192192997557923e-08
108,7.192192997557923e-08
110,7.192192997557923e-08
112,7.192192997557923e-08
114,7.192192997557923e-08
116,7.192192997557923e-08
118,7.192192997557923e-08
120,7.192192997557923e-08
122,7.192192997557923e-08
125,7.192192997557923e-08
127,7.192192997557923e-08
129,7.192192997557923e-08
131,7.192192997557923e-08
134,7.192192997557923e-08
136,7.192192997557923e-08
138,7.192192997557923e-08
141,7.192192997557923e-08
143,7.192192997557923e-08
146,7.192192997557923e-08
148,7.192192997557923e-08
151,7.192192997557923e-08
153,7.192192997557923e-08
156,7.192192997557923e-08
159,7.192192997557923e-08
162,7.192192997557923e-08
165,7.192192997557923e-08
167,7.192192997557923e-08
170,7.192192997557923e-08
173,6.695828151512388e-08
176,5.9042545621022976e-08
179,5.5122414003619857e-08
183,3.9031585775247784e-08
186,3.819684947255485e-08
189,3.498557403003953e-08
192,3.497794755722966e-08
196,3.496356791104427e-08
199,3.4960692897358575e-08
203,3.4393469420041716e-08
206,3.155540920695004e-08
210,2.8664036818101216e-08
213,2.2586264289148285e-08
217,1.2755185636982663e-08
221,1.2755185636982663e-08
225,1.2755185636982663e-08
229,1.2755185636982663e-08
233,1.2755185636982663e-08
237,1.2755185636982663e-08
241,1.2755185636982663e-08
245,1.2755185636982663e-08
249,1.2755185636982663e-08
254,1.2755185636982663e-08
258,1.2755185636982663e-08
263,1.2755185636982663e-08
267,1.2755185636982663e-08
272,1.2755185636982663e-08
277,1.2755185636982663e-08
282,1.2755185636982663e-08
287,1.2755185636982663e-08
292,1.2755185636982663e-08
297,1.2755185636982663e-08
302,1.2755185636982663e-08
307,1.2755185636982663e-08
313,1.2755185636982663e-08
318,1.2755185636982663e-08
324,1.2755185636982663e-08
329,1.2755185636982663e-08
335,1.2755185636982663e-08
341,1.2755185636982663e-08
347,1.1807677128937084e-08
353,1.1092362584804508e-08
359,8.71702642096337e-09
365,8.475020661497603e-09
372,7.770267494054054e-09
378,7.1234940496761396e-09
385,5.967431854837002e-09
392,5.2330470479948684e-09
398,4.7278331492099035e-09
405,4.7226159500399896e-09
412,4.719042510041498e-09
420,4.716354381751583e-09
427,4.704645810975915e-09
434,4.219073097253221e-09
442,3.954391881884612e-09
450,2.997757585891608e-09
458,2.669200200494055e-09
466,2.3655381684795076e-09
474,2.1966423305798145e-09
482,2.188244056867818e-09
490,2.188244056867818e-09
499,2.188244056867818e-09
