X,Y
1,0.6266518064256473
2,0.01824736486393744
3,0.0026195027324977405
4,0.0004959608231010828
5,0.0004959608231010828
6,0.0004445302277206131
7,0.0001422508220898614
8,0.0001422508220898614
9,0.0001422508220898614
10,0.0001422508220898614
11,0.00010259369366446395
12,4.130826425143624e-05
13,4.130826425143624e-05
14,4.130826425143624e-05
15,4.130826425143624e-05
16,4.130826425143624e-05
17,4.130826425143624e-05
18,4.130826425143624e-05
19,4.130826425143624e-05
20,2.507604071203383e-05
21,2.0601816669937298e-05
22,1.896588536588043e-05
23,1.8939569728063466e-05
24,1.1388959496661233e-05
25,1.1388959496661233e-05
26,1.1388959496661233e-05
27,1.1388959496661233e-05
28,1.1388959496661233e-05
29,1.1388959496661233e-05
30,1.1388959496661233e-05
31,1.1388959496661233e-05
32,1.1388959496661233e-05
33,1.1388959496661233e-05
34,1.1388959496661233e-05
35,1.1388959496661233e-05
36,1.1388959496661233e-05
37,1.1388959496661233e-05
38,1.1388959496661233e-05
39,1.1388959496661233e-05
40,8.03558446249385e-06
41,8.035169716378502e-06
42,7.65954192244814e-06
43,5.031725379094664e-06
44,5.0281607231082545e-06
45,5.0281607231082545e-06
46,5.023965968467787e-06
47,2.994377100117583e-06
48,2.994377100117583e-06
49,2.994377100117583e-06
50,2.994377100117583e-06
51,2.994377100117583e-06
52,2.994377100117583e-06
53,2.994377100117583e-06
54,2.994377100117583e-06
55,2.994377100117583e-06
56,2.994377100117583e-06
57,2.994377100117583e-06
58,2.994377100117583e-06
59,2.994377100117583e-06
60,2.994377100117583e-06
61,2.994377100117583e-06
62,2.994377100117583e-06
63,2.994377100117583e-06
64,2.994377100117583e-06
65,2.994377100117583e-06
66,2.994377100117583e-06
67,2.994377100117583e-06
68,2.994377100117583e-06
69,2.994377100117583e-06
70,2.994377100117583e-06
71,2.994377100117583e-06
72,2.994377100117583e-06
73,2.994377100117583e-06
74,2.994377100117583e-06
75,2.994377100117583e-06
76,2.994377100117583e-06
77,2.994377100117583e-06
78,2.994377100117583e-06
79,2.4360332007311074e-06
80,1.5642260198779427e-06
81,1.563753010943693e-06
82,1.47730977669569e-06
83,1.47730977669569e-06
84,1.3875904788077508e-06
85,1.2150581777662955e-06
86,1.213516443064681e-06
87,1.0795048915491624e-06
88,1.054311821109944e-06
89,1.0542333819975908e-06
90,1.0542333819975908e-06
91,1.0538495550966137e-06
92,1.0538495550966137e-06
93,1.0533276168793417e-06
94,1.0533276168793417e-06
95,1.0526751308465907e-06
96,9.790604674322154e-07
97,9.781751918938249e-07
98,7.655541605450786e-07
99,7.655541605450786e-07
100,7.655541605450786e-07
101,7.655541605450786e-07
102,7.655541605450786e-07
103,7.655541605450786e-07
104,7.655541605450786e-07
105,7.655541605450786e-07
106,7.655541605450786e-07
107,7.655541605450786e-07
108,7.655541605450786e-07
109,7.655541605450786e-07
110,7.655541605450786e-07
111,7.655541605450786e-07
112,7.655541605450786e-07
113,7.655541605450786e-07
114,7.655541605450786e-07
115,7.655541605450786e-07
116,7.655541605450786e-07
117,7.655541605450786e-07
118,7.655541605450786e-07
119,7.655541605450786e-07
120,7.655541605450786e-07
121,7.655541605450786e-07
122,7.655541605450786e-07
123,7.655541605450786e-07
124,7.655541605450786e-07
125,7.655541605450786e-07
126,7.655541605450786e-07
127,7.655541605450786e-07
128,7.655541605450786e-07
129,7.655541605450786e-07
130,7.655541605450786e-07
131,7.655541605450786e-07
132,7.655541605450786e-07
133,7.655541605450786e-07
134,7.655541605450786e-07
135,7.655541605450786e-07
136,7.655541605450786e-07
137,7.655541605450786e-07
138,7.655541605450786e-07
139,7.655541605450786e-07
140,7.655541605450786e-07
141,7.655541605450786e-07
142,7.655541605450786e-07
143,7.655541605450786e-07
144,7.655541605450786e-07
145,7.655541605450786e-07
146,7.655541605450786e-07
147,7.655541605450786e-07
148,7.655541605450786e-07
149,7.655541605450786e-07
150,7.655541605450786e-07
151,7.655541605450786e-07
152,7.655541605450786e-07
153,7.655541605450786e-07
154,7.655541605450786e-07
155,7.655541605450786e-07
156,7.655541605450786e-07
157,7.655541605450786e-07
158,7.655541605450786e-07
159,7.655541605450786e-07
160,7.655541605450786e-07
161,7.655541605450786e-07
162,6.390097662352926e-07
163,6.378422279068351e-07
164,6.02881530871937e-07
165,3.5361858737765935e-07
166,3.352729339118578e-07
167,3.352729339118578e-07
168,3.1345952539599926e-07
169,3.1345952539599926e-07
170,2.9563732891672847e-07
171,2.955480235081751e-07
172,2.7600847944586923e-07
173,2.7600847944586923e-07
174,2.4284203378335405e-07
175,2.4268706886806744e-07
176,2.4243688181914117e-07
177,2.4241394568204054e-07
178,1.9922314567237047e-07
179,1.9543862210896379e-07
180,1.9543862210896379e-07
181,1.920066938913224e-07
182,1.920066938913224e-07
183,1.920066938913224e-07
184,1.920066938913224e-07
185,1.920066938913224e-07
186,1.920066938913224e-07
187,1.920066938913224e-07
188,1.920066938913224e-07
189,1.920066938913224e-07
190,1.920066938913224e-07
191,1.920066938913224e-07
192,1.920066938913224e-07
193,1.920066938913224e-07
194,1.920066938913224e-07
195,1.920066938913224e-07
196,1.920066938913224e-07
197,1.920066938913224e-07
198,1.920066938913224e-07
199,1.920066938913224e-07
200,1.920066938913224e-07
201,1.920066938913224e-07
202,1.920066938913224e-07
203,1.920066938913224e-07
204,1.920066938913224e-07
205,1.920066938913224e-07
206,1.920066938913224e-07
207,1.920066938913224e-07
208,1.920066938913224e-07
209,1.920066938913224e-07
210,1.920066938913224e-07
211,1.920066938913224e-07
212,1.920066938913224e-07
213,1.920066938913224e-07
214,1.920066938913224e-07
215,1.920066938913224e-07
216,1.920066938913224e-07
217,1.920066938913224e-07
218,1.920066938913224e-07
219,1.920066938913224e-07
220,1.920066938913224e-07
221,1.920066938913224e-07
222,1.920066938913224e-07
223,1.920066938913224e-07
224,1.920066938913224e-07
225,1.920066938913224e-07
226,1.920066938913224e-07
227,1.920066938913224e-07
228,1.920066938913224e-07
229,1.920066938913224e-07
230,1.920066938913224e-07
231,1.920066938913224e-07
232,1.920066938913224e-07
233,1.920066938913224e-07
234,1.920066938913224e-07
235,1.920066938913224e-07
236,1.920066938913224e-07
237,1.920066938913224e-07
238,1.920066938913224e-07
239,1.920066938913224e-07
240,1.920066938913224e-07
241,1.920066938913224e-07
242,1.920066938913224e-07
243,1.920066938913224e-07
244,1.920066938913224e-07
245,1.920066938913224e-07
246,1.920066938913224e-07
247,1.920066938913224e-07
248,1.920066938913224e-07
249,1.920066938913224e-07
250,1.920066938913224e-07
251,1.920066938913224e-07
252,1.920066938913224e-07
253,1.920066938913224e-07
254,1.920066938913224e-07
255,1.920066938913224e-07
256,1.920066938913224e-07
257,1.920066938913224e-07
258,1.920066938913224e-07
259,1.920066938913224e-07
260,1.920066938913224e-07
261,1.920066938913224e-07
262,1.920066938913224e-07
263,1.920066938913224e-07
264,1.920066938913224e-07
265,1.920066938913224e-07
266,1.920066938913224e-07
267,1.920066938913224e-07
268,1.920066938913224e-07
269,1.920066938913224e-07
270,1.920066938913224e-07
271,1.920066938913224e-07
272,1.920066938913224e-07
273,1.920066938913224e-07
274,1.920066938913224e-07
275,1.920066938913224e-07
276,1.920066938913224e-07
277,1.920066938913224e-07
278,1.920066938913224e-07
279,1.920066938913224e-07
280,1.920066938913224e-07
281,1.920066938913224e-07
282,1.920066938913224e-07
283,1.920066938913224e-07
284,1.920066938913224e-07
285,1.920066938913224e-07
286,1.920066938913224e-07
287,1.920066938913224e-07
288,1.920066938913224e-07
289,1.920066938913224e-07
290,1.920066938913224e-07
291,1.920066938913224e-07
292,1.920066938913224e-07
293,1.920066938913224e-07
294,1.920066938913224e-07
295,1.920066938913224e-07
296,1.920066938913224e-07
297,1.920066938913224e-07
298,1.920066938913224e-07
299,1.920066938913224e-07
300,1.920066938913224e-07
301,1.920066938913224e-07
302,1.920066938913224e-07
303,1.920066938913224e-07
304,1.920066938913224e-07
305,1.920066938913224e-07
306,1.920066938913224e-07
307,1.920066938913224e-07
308,1.920066938913224e-07
309,1.9125893764105694e-07
310,1.9125893764105694e-07
311,1.8486298071104047e-07
312,1.7536416925916703e-07
313,1.7517946673995115e-07
314,1.7517946673995115e-07
315,1.7514564033608406e-07
316,1.7514564033608406e-07
317,1.7514127953058043e-07
318,1.7514127953058043e-07
319,1.750836036474585e-07
320,1.750836036474585e-07
321,1.7506927788931505e-07
322,1.7506927788931505e-07
323,1.7505488214540784e-07
324,1.7505488214540784e-07
325,1.7503036960296352e-07
326,1.7464244498286644e-07
327,1.7464244498286644e-07
328,1.72214685606306e-07
329,1.72214685606306e-07
330,1.72214685606306e-07
331,1.0511449735920727e-07
332,1.0475599245944577e-07
333,9.869541126695398e-08
334,9.82380496004241e-08
335,9.596251109137642e-08
336,9.54830217114321e-08
337,8.391445303862613e-08
338,8.37727158715036e-08
339,8.24466450815089e-08
340,8.22884897721143e-08
341,7.523730091426275e-08
342,7.521096807285166e-08
343,6.562622729789789e-08
344,6.562622729789789e-08
345,6.562622729789789e-08
346,6.172733909781533e-08
347,6.172733909781533e-08
348,6.077530555592507e-08
349,6.076758141071816e-08
350,6.076267016504338e-08
351,6.0749123237834e-08
352,6.001363870771223e-08
353,6.001363870771223e-08
354,5.631631437728018e-08
355,5.631631437728018e-08
356,5.561687148652053e-08
357,5.561687148652053e-08
358,5.502311376878958e-08
359,5.502311376878958e-08
360,5.1250364873130094e-08
361,5.1250364873130094e-08
362,5.1250364873130094e-08
363,5.1250364873130094e-08
364,5.0517806218403714e-08
365,5.0443157050455983e-08
366,4.884590286461094e-08
367,4.8580540948486486e-08
368,4.8143633832636904e-08
369,4.8143633832636904e-08
370,4.8143633832636904e-08
371,4.8143633832636904e-08
372,4.719799689663027e-08
373,4.658438233211965e-08
374,4.658438233211965e-08
375,4.658438233211965e-08
376,4.658438233211965e-08
377,4.658438233211965e-08
378,4.658438233211965e-08
379,4.658438233211965e-08
380,4.658438233211965e-08
381,4.658438233211965e-08
