X,Y
49,3.9975284060752475e-05
50,3.622601287032225e-05
50,3.622601287032225e-05
51,3.622601287032225e-05
51,3.622601287032225e-05
52,3.298010548060443e-05
52,3.298010548060443e-05
53,3.298010548060443e-05
53,3.298010548060443e-05
54,3.0151383430333318e-05
54,3.0151383430333318e-05
54,3.0151383430333318e-05
55,3.0151383430333318e-05
55,3.0151383430333318e-05
56,2.858960574379004e-05
56,2.858960574379004e-05
57,2.858819102796839e-05
57,2.858819102796839e-05
58,2.858819102796839e-05
58,2.858819102796839e-05
59,2.858819102796839e-05
59,2.858819102796839e-05
60,2.7935614421575934e-05
60,2.7935614421575934e-05
61,2.7670831930021604e-05
61,2.7670831930021604e-05
62,2.7670831930021604e-05
63,2.7081103973350678e-05
63,2.7081103973350678e-05
64,2.7079351163183174e-05
64,2.7079351163183174e-05
65,2.5484373182173093e-05
65,2.5484373182173093e-05
66,2.5484373182173093e-05
66,2.5484373182173093e-05
67,2.354653311069989e-05
68,2.354653311069989e-05
68,2.354653311069989e-05
69,2.1822057372267367e-05
69,2.1822057372267367e-05
70,2.1822057372267367e-05
71,2.0695754118906892e-05
71,2.0695754118906892e-05
72,2.069502564632386e-05
72,2.069502564632386e-05
73,2.0279782873876515e-05
74,2.0279782873876515e-05
74,2.0279782873876515e-05
75,1.8895823682131197e-05
76,1.8895823682131197e-05
76,1.8895823682131197e-05
77,1.7648299902959496e-05
78,1.7648299902959496e-05
78,1.7648299902959496e-05
79,1.6520646213232736e-05
80,1.6520646213232736e-05
80,1.6520646213232736e-05
81,1.6447773505196377e-05
82,1.6447510422369027e-05
82,1.6447510422369027e-05
83,1.6447510422369027e-05
84,1.6447510422369027e-05
85,1.5497388789648504e-05
85,1.5497388789648504e-05
86,1.5497388789648504e-05
87,1.4566500578634908e-05
88,1.4566500578634908e-05
88,1.4566500578634908e-05
89,1.371688590008555e-05
90,1.371688590008555e-05
91,1.2939477688223027e-05
91,1.2939477688223027e-05
92,1.2939477688223027e-05
93,1.2928610917174578e-05
94,1.2928346828084897e-05
95,1.2928346828084897e-05
96,1.2928346828084897e-05
96,1.2928346828084897e-05
97,1.2226357978124643e-05
98,1.2226357978124643e-05
99,1.1570500653434476e-05
100,1.1570500653434476e-05
101,1.1135616370585884e-05
101,1.1135616370585884e-05
102,1.1135413708251883e-05
103,1.0966122569968967e-05
104,1.0966122569968967e-05
105,1.0904875748015124e-05
106,1.0444763109063263e-05
107,1.0444763109063263e-05
108,1.0444763109063263e-05
109,1.0444574622891999e-05
110,1.040776547405119e-05
111,1.040776547405119e-05
112,9.891147919494359e-06
113,9.891147919494359e-06
114,9.41188385132929e-06
115,9.41188385132929e-06
116,8.96674596619782e-06
117,8.96674596619782e-06
118,8.55230346667348e-06
119,8.55230346667348e-06
120,8.391653829050447e-06
121,8.166050801576033e-06
122,8.166050801576033e-06
123,7.805299804610619e-06
124,7.805299804610619e-06
125,7.468013051786334e-06
126,7.468013051786334e-06
127,7.152071915071907e-06
128,7.152071915071907e-06
129,7.108593086361814e-06
130,7.108593086361814e-06
131,7.108593086361814e-06
133,6.8557889957660164e-06
134,6.8557889957660164e-06
135,6.5775407320246005e-06
136,6.5775407320246005e-06
137,6.315850022786956e-06
138,6.315850022786956e-06
140,6.125897396803955e-06
141,6.125897396803955e-06
142,6.125897396803955e-06
143,6.069490181960376e-06
145,5.837249768110985e-06
146,5.837249768110985e-06
147,5.752057915745644e-06
148,5.751875075485549e-06
150,5.618104178854204e-06
151,5.411063479837513e-06
152,5.411063479837513e-06
154,5.215280382457944e-06
155,5.093170922504652e-06
156,5.093170922504652e-06
158,5.092784762135999e-06
159,5.0299122734486664e-06
160,5.0299122734486664e-06
162,4.854258201125135e-06
163,4.687619771453367e-06
164,4.687619771453367e-06
166,4.577489235593904e-06
167,4.529431863193535e-06
169,4.379104038474683e-06
170,4.379104038474683e-06
172,4.236169026438836e-06
173,4.100105007957026e-06
175,4.014105949386714e-06
176,3.970484568877806e-06
178,3.846914030089852e-06
179,3.846914030089852e-06
181,3.7971009114144804e-06
182,3.7971009114144804e-06
184,3.7290191653398455e-06
186,3.6164621509250914e-06
187,3.6164621509250914e-06
189,3.5089233093367114e-06
190,3.4719260378903016e-06
192,3.412657228285022e-06
194,3.412657228285022e-06
195,3.412643893752188e-06
197,3.4061253491351897e-06
199,3.363203460360999e-06
200,3.307760449502204e-06
202,3.2135983088624483e-06
204,3.1234059306043908e-06
206,3.0369495526639746e-06
208,2.954037543631301e-06
209,2.954037543631301e-06
211,2.922555660889903e-06
213,2.922500130422075e-06
215,2.8744766524297894e-06
217,2.7980780119222985e-06
219,2.724689263523057e-06
220,2.6671516651988956e-06
222,2.6671516651988956e-06
