X,Y
1,0.6266518062290517
2,0.009535293713964567
3,0.009535293713964567
4,0.0014597872164010459
5,0.0014597872164010459
6,0.00047381225853661155
7,0.00047381225853661155
8,0.00021070202985293813
9,0.00021070202985293813
10,0.0001538927537289609
11,0.00015389275371306728
12,0.00011166585162484794
13,0.00011166585162484794
14,6.621732184884696e-05
15,6.621732184884696e-05
16,4.246480762489531e-05
17,4.246480762489531e-05
18,3.441146363324857e-05
19,3.441146363324857e-05
20,3.441146363324857e-05
21,3.441146357645123e-05
22,2.8851763558830095e-05
23,2.8851763558830095e-05
24,2.049263751168783e-05
25,2.049263751168783e-05
26,1.8933637357851605e-05
27,1.8933637350476727e-05
28,1.5076982174585671e-05
29,1.5076982174585671e-05
30,1.14145454557025e-05
31,1.14145454557025e-05
32,1.1399464197341314e-05
33,1.1399463849015879e-05
34,1.1399463849015879e-05
35,1.1399463849015879e-05
36,1.0320404540567024e-05
37,1.0320404510453116e-05
38,1.0320404510453116e-05
39,1.0320404510453116e-05
40,8.849232785215625e-06
41,8.849232785215625e-06
42,6.998913594538607e-06
43,6.998913594538607e-06
44,6.129209026886057e-06
45,6.1292089823308e-06
46,5.630829401489385e-06
47,5.630829401489385e-06
48,5.426962605125752e-06
49,5.426962605125752e-06
50,5.426962605125752e-06
51,5.426962593197871e-06
52,5.141197896800259e-06
53,5.141197896800259e-06
54,5.141197896800259e-06
55,5.141197582081243e-06
56,4.597470762539329e-06
57,4.597470762539329e-06
58,4.51862157718482e-06
59,4.51862157718482e-06
60,4.51862157718482e-06
61,4.518621502333617e-06
62,3.8024285457380074e-06
63,3.8024285457380074e-06
64,3.347449228987928e-06
65,3.3474490335606306e-06
66,3.3474490335606306e-06
67,3.3474490335606306e-06
68,3.1807240948262784e-06
69,3.1807240948262784e-06
70,2.7540489006560653e-06
71,2.7540489006560653e-06
72,2.7540489006560653e-06
73,2.7540488693102186e-06
74,2.7529185405782413e-06
75,2.752918452227037e-06
76,2.752918452227037e-06
77,2.752918452227037e-06
78,2.6875759342478377e-06
79,2.6875759342478377e-06
80,2.5315478354227734e-06
81,2.531547831717674e-06
82,2.2913885497627443e-06
83,2.2913885497627443e-06
84,2.2733401271831004e-06
85,2.273340080345269e-06
86,2.273340080345269e-06
87,2.273340080345269e-06
88,2.1667523788562847e-06
89,2.166752375363372e-06
90,2.166752375363372e-06
91,2.166752375363372e-06
92,2.0279473732454997e-06
93,1.9694513365082973e-06
94,1.9694513365082973e-06
95,1.8489248807939505e-06
96,1.8489248504247317e-06
97,1.8489248504247317e-06
98,1.8489248504247317e-06
99,1.705200818142094e-06
100,1.705200818142094e-06
101,1.6461898202055477e-06
102,1.646189814431012e-06
103,1.646189814431012e-06
104,1.646189814431012e-06
105,1.6453720065810706e-06
106,1.6453718682346929e-06
107,1.6453718682346929e-06
108,1.6453718682346929e-06
109,1.4861163691057097e-06
110,1.4861163691057097e-06
111,1.4453974371084908e-06
112,1.4453974250145292e-06
113,1.4453974250145292e-06
114,1.4453974250145292e-06
115,1.325241753905214e-06
116,1.325241753905214e-06
117,1.325241753905214e-06
118,1.3252417457323489e-06
119,1.303081228233712e-06
120,1.303081228233712e-06
121,1.247912454754077e-06
122,1.247912454754077e-06
123,1.247912454754077e-06
124,1.2479123870369034e-06
125,1.239778916403506e-06
126,1.239778913149274e-06
127,1.1640291156947524e-06
128,1.1640291067365027e-06
