Npc	init	loc-alloc	full_loc_alloc	scaledinit
87	13223.94734	11794.57048	11794.57048	13.22394734
88	13307.30927	11850.84807	11850.84807	13.30730927
89	13383.22757	11925.02895	11925.02895	13.38322757
90	13443.27152	12009.73647	12009.73647	13.44327152
91	13511.56094	12099.1043	12099.1043	13.51156094
92	13582.18924	12190.0218	12190.0218	13.58218924
93	13669.48495	12280.82566	12280.82566	13.66948495
94	13747.11464	12380.53257	12380.53257	13.74711464
95	13825.67235	12458.29102	12458.29102	13.82567235
96	13901.43106	12491.62746	12491.62746	13.90143106
97	13968.37847	12568.25383	12568.25383	13.96837847
98	14063.7242	12678.22671	12678.22671	14.0637242
99	14125.33263	12752.54087	12752.54087	14.12533263
100	14193.82475	12857.82151	12857.82151	14.19382475
101	14279.33638	12925.40332	12925.40332	14.27933638
102	14355.50331	13025.29255	13025.29255	14.35550331
103	14436.37246	13122.98254	13122.98254	14.43637246
104	14532.37491	13207.8653	13207.8653	14.53237491
105	14608.72786	13287.25608	13287.25608	14.60872786
106	14693.05824	13367.15726	13367.15726	14.69305824
107	14765.09858	13453.88008	13451.39748	14.76509858
108	14863.39245	13535.71921	13535.71921	14.86339245
109	14954.53012	13612.37378	13612.37378	14.95453012
110	15050.71712	13689.73718	13689.73718	15.05071712
111	15134.07936	13766.39077	13766.39077	15.13407936
112	15202.57052	13864.12757	13864.12757	15.20257052
113	15269.26133	13929.9728	13929.9728	15.26926133
114	15323.02107	14010.80069	14010.80069	15.32302107
115	15405.49187	14087.59905	14087.59905	15.40549187
116	15498.32135	14174.41857	14174.32765	15.49832135
117	15573.17865	14266.67735	14266.58643	15.57317865
118	15641.22874	14328.67192	14328.67192	15.64122874
119	15720.89002	14396.65988	14396.65988	15.72089002
120	15814.15423	14479.29715	14479.29715	15.81415423
121	15899.60867	14552.23447	14552.20885	15.89960867
122	15975.04411	14662.75281	14662.72719	15.97504411
123	16055.657	14758.71186	14758.68623	16.055657
124	16143.73944	14862.79369	14862.76807	16.14373944
