Npc	init	loc-alloc	full_loc_alloc	scaledinit
1	38299.80504	38299.80504	38299.80504	38.29980504
2	29335.01302	26340.57456	26340.57456	29.33501302
3	20141.35224	14445.48198	14441.77179	20.14135224
4	18707.34577	13881.04025	13875.76769	18.70734577
5	16678.46348	13318.13278	13218.65209	16.67846348
6	16144.9957	12866.16911	12765.32357	16.1449957
7	15818.73014	12437.83928	12436.22486	15.81873014
8	15528.79408	12261.45638	12246.89558	15.52879408
9	15385.38385	11932.80162	11905.84553	15.38538385
10	14964.6233	11797.2852	11756.57436	14.9646233
11	14901.72114	11502.76923	11499.3271	14.90172114
12	14617.71873	11401.50574	11388.74265	14.61771873
13	14521.19715	11412.68757	11345.33476	14.52119715
14	14474.6887	11297.08808	11282.66626	14.4746887
15	14380.5574	11311.94011	11172.95101	14.3805574
16	14381.35228	11229.083	11142.64551	14.38135228
17	14256.4071	11053.64401	11031.74735	14.2564071
18	14246.42489	11049.28043	10982.8878	14.24642489
19	14209.66752	10995.17724	10927.35029	14.20966752
20	14218.9645	11050.81736	10909.88472	14.2189645
21	14152.46849	11010.37169	10978.38139	14.15246849
22	14099.10687	11002.23055	10892.6624	14.09910687
23	14030.91392	10940.97564	10887.78041	14.03091392
24	14025.48059	10946.43758	10826.68214	14.02548059
25	14020.33197	10909.1284	10676.66998	14.02033197
26	14010.75363	10894.48288	10817.07951	14.01075363
27	13988.25697	10847.05648	10796.12537	13.98825697
28	13973.24662	10773.17221	10766.38693	13.97324662
29	13966.01806	10740.0573	10740.0573	13.96601806
30	13986.47924	10971.68874	10918.2652	13.98647924
31	13961.89411	11020.52347	10992.99891	13.96189411
32	13940.01942	11041.45357	10975.83539	13.94001942
33	13922.25616	11069.33062	10931.63443	13.92225616
34	13951.77393	11053.78285	10933.91943	13.95177393
35	13972.36179	10994.21785	10863.23465	13.97236179
36	13965.83384	11005.11476	10826.19089	13.96583384
37	13986.59473	11057.94913	10897.1021	13.98659473
38	14020.42336	11250.96427	10943.65944	14.02042336
39	14055.98811	11130.29374	10902.12294	14.05598811
40	14085.86416	11095.36068	10888.55791	14.08586416
41	14085.1004	11142.97842	11029.51147	14.0851004
42	14112.58309	11184.31535	11080.20357	14.11258309
43	14141.82295	11241.50717	11132.39944	14.14182295
44	14167.45908	11251.96185	11184.33129	14.16745908
45	14205.17038	11427.42366	11151.22939	14.20517038
46	14254.13037	11319.70796	11169.39229	14.25413037
47	14285.71344	11270.83958	11158.03161	14.28571344
48	14308.07171	11322.74929	11203.9824	14.30807171
49	14349.9488	11323.42497	11247.73594	14.3499488
50	14402.18384	11389.53184	11312.59137	14.40218384
51	14410.9683	11448.62935	11378.53821	14.4109683
52	14456.28371	11524.44025	11448.37853	14.45628371
53	14489.59029	11560.0638	11523.64407	14.48959029
54	14537.7303	11607.11719	11537.41577	14.5377303
55	14577.39369	11645.16194	11527.91067	14.57739369
56	14596.53015	11693.67834	11535.58475	14.59653015
57	14649.68847	11738.42727	11636.29917	14.64968847
58	14695.6147	11889.86249	11659.47214	14.6956147
59	14728.83964	11902.55605	11678.62841	14.72883964
60	14784.97688	11953.18787	11713.88923	14.78497688
61	14823.79046	11868.85958	11766.07871	14.82379046
62	14874.90729	11908.41489	11802.29792	14.87490729
63	14928.65621	11867.20472	11822.74258	14.92865621
64	14968.94496	11876.27077	11864.68455	14.96894496
65	15003.83806	11910.66206	11844.42332	15.00383806
66	15060.25002	11893.85296	11880.03916	15.06025002
67	15112.75228	11915.38373	11915.38373	15.11275228
68	15162.06426	12008.19049	11999.61864	15.16206426
69	15214.54157	12053.72265	12053.72265	15.21454157
70	15264.80612	12122.83212	12116.30208	15.26480612
71	15316.47383	12179.22274	12121.87554	15.31647383
72	15361.10866	12165.89302	12165.89302	15.36110866
73	15423.70773	12217.81326	12203.64479	15.42370773
74	15482.20395	12243.33361	12230.45116	15.48220395
75	15539.14273	12344.81953	12344.81953	15.53914273
76	15602.8686	12383.85417	12383.85417	15.6028686
77	15649.12658	12417.44282	12367.03991	15.64912658
78	15713.39418	12450.38056	12450.38056	15.71339418
79	15768.94339	12483.12018	12483.12018	15.76894339
80	15819.99575	12489.34463	12489.34463	15.81999575
81	15884.75398	12571.70487	12569.2295	15.88475398
82	15931.45551	12630.77181	12622.74063	15.93145551
83	15982.92041	12741.25787	12741.25787	15.98292041
84	16025.31251	12800.97147	12793.89042	16.02531251
85	16084.16151	12870.45354	12863.37249	16.08416151
86	16147.53386	12917.66053	12910.09716	16.14753386
87	16197.28467	12991.08046	12976.7916	16.19728467
88	16254.22974	13086.20999	13077.92742	16.25422974
89	16309.22584	13069.99936	13061.71679	16.30922584
90	16365.50662	13099.78107	13099.78107	16.36550662
91	16428.96846	13130.91525	13130.91525	16.42896846
92	16487.57959	13188.84037	13188.84037	16.48757959
93	16551.83252	13222.14782	13195.00832	16.55183252
94	16613.15437	13241.38693	13209.59282	16.61315437
95	16670.95133	13322.45688	13317.55794	16.67095133
96	16725.98422	13323.17507	13323.17507	16.72598422
97	16786.9232	13335.12628	13335.12628	16.7869232
98	16846.85428	13425.70664	13425.70664	16.84685428
99	16909.3867	13467.09721	13467.09721	16.9093867
100	16947.54242	13484.76271	13484.76271	16.94754242
101	17008.91159	13537.22648	13527.08374	17.00891159
102	17057.64354	13606.54878	13606.54878	17.05764354
103	17117.78004	13647.11295	13647.11295	17.11778004
104	17161.58998	13705.5557	13686.59678	17.16158998
105	17215.24016	13732.34359	13713.38468	17.21524016
106	17266.00673	13802.00324	13783.04432	17.26600673
107	17316.94343	13843.30583	13843.30583	17.31694343
108	17368.29632	13921.72643	13921.72643	17.36829632
109	17427.09081	13924.63199	13924.63199	17.42709081
110	17487.78101	13917.92743	13917.92743	17.48778101
111	17520.67051	14085.38982	14085.38982	17.52067051
112	17560.43056	14138.45263	14138.45263	17.56043056
113	17625.43127	14231.73147	14228.41891	17.62543127
114	17676.56226	14338.49572	14337.33583	17.67656226
115	17724.6685	14330.86992	14328.92494	17.7246685
116	17770.06108	14393.64593	14393.64593	17.77006108
117	17813.63247	14411.84674	14411.84674	17.81363247
118	17864.8786	14487.6989	14487.6989	17.8648786
119	17930.51272	14584.63045	14584.63045	17.93051272
120	17982.47748	14604.30611	14604.30611	17.98247748
121	18042.76553	14689.0315	14689.0315	18.04276553
122	18098.62267	14760.85846	14760.85846	18.09862267
123	18157.1253	14815.39706	14815.39706	18.1571253
124	18208.96557	14812.85324	14812.85324	18.20896557
125	18267.00715	14824.61024	14814.36019	18.26700715
126	18326.67789	14900.72327	14900.72327	18.32667789
127	18386.78122	14936.01241	14936.01241	18.38678122
128	18440.01613	15044.52544	15044.52544	18.44001613
129	18502.8516	15141.05145	15141.05145	18.5028516
130	18564.17984	15202.7101	15202.7101	18.56417984
131	18626.68927	15296.0214	15296.0214	18.62668927
132	18666.34413	15336.48415	15330.41321	18.66634413
133	18721.44372	15368.63883	15362.5679	18.72144372
134	18782.57902	15441.58413	15435.5132	18.78257902
135	18832.52267	15496.63108	15496.63108	18.83252267
136	18893.22452	15572.66899	15572.66899	18.89322452
137	18959.04304	15627.2724	15627.2724	18.95904304
138	19013.98708	15623.41708	15623.41708	19.01398708
139	19070.29461	15681.39736	15681.39736	19.07029461
140	19100.58734	15730.02339	15695.01371	19.10058734
141	19158.16741	15823.78615	15770.64546	19.15816741
142	19214.40899	15857.36227	15812.80474	19.21440899
143	19263.56506	16065.98961	15892.95693	19.26356506
144	19309.1764	15968.27235	15962.66419	19.3091764
145	19370.15932	16088.47974	16088.47974	19.37015932
146	19434.68315	16099.64486	16095.72439	19.43468315
147	19497.77034	16157.81849	16153.89802	19.49777034
148	19550.81774	16232.30555	16228.38508	19.55081774
149	19611.86179	16311.53774	16299.08683	19.61186179
150	19676.74929	16350.37618	16331.6443	19.67674929
151	19730.85852	16375.49564	16356.76376	19.73085852
152	19776.14066	16398.89601	16380.16413	19.77614066
153	19835.51584	16466.63714	16447.90526	19.83551584
154	19900.62723	16523.47354	16504.74165	19.90062723
155	19964.55065	16596.89719	16596.89719	19.96455065
156	20024.77255	16686.3702	16686.3702	20.02477255
157	20084.83768	16739.06709	16739.06709	20.08483768
158	20141.48419	16803.09453	16803.09453	20.14148419
159	20193.97203	16833.75146	16833.75146	20.19397203
160	20254.04131	16842.54369	16842.54369	20.25404131
161	20305.71479	16888.63784	16888.63784	20.30571479
162	20357.6127	16951.18042	16951.18042	20.3576127
163	20416.06529	16980.16822	16980.16822	20.41606529
164	20482.18031	17048.67265	17048.67265	20.48218031
165	20548.78871	17121.92931	17121.92931	20.54878871
166	20613.92847	17206.05549	17206.05549	20.61392847
167	20679.18693	17251.49268	17251.49268	20.67918693
168	20741.65633	17279.88063	17279.88063	20.74165633
169	20806.95201	17380.17135	17380.17135	20.80695201
170	20868.94681	17423.23259	17423.23259	20.86894681
171	20933.13784	17465.76234	17458.13369	20.93313784
172	20992.22373	17512.82716	17512.82716	20.99222373
173	21058.10193	17546.35434	17546.35434	21.05810193
174	21123.05194	17642.48855	17642.48855	21.12305194
175	21189.39568	17717.70998	17717.70998	21.18939568
176	21252.14159	17806.40994	17806.40994	21.25214159
177	21317.92799	17867.15212	17867.15212	21.31792799
178	21384.70321	17934.65685	17934.65685	21.38470321
179	21450.92832	17995.1132	17995.1132	21.45092832
180	21515.93447	18056.26841	18056.26841	21.51593447
181	21580.15551	18111.02318	18111.02318	21.58015551
182	21647.00193	18175.00481	18175.00481	21.64700193
183	21705.47804	18269.66468	18269.66468	21.70547804
184	21771.23518	18338.2475	18338.2475	21.77123518
185	21836.22603	18412.24453	18412.24453	21.83622603
186	21900.65169	18432.59637	18432.59637	21.90065169
187	21965.92977	18501.38098	18501.38098	21.96592977
188	22032.34115	18533.85869	18533.45373	22.03234115
189	22094.72436	18595.12994	18594.72499	22.09472436
190	22158.32461	18672.87168	18672.87168	22.15832461
191	22211.74304	18752.46828	18752.46828	22.21174304
192	22276.75392	18831.45807	18831.45807	22.27675392
193	22343.7485	18896.9871	18896.9871	22.3437485
194	22410.74667	18967.7763	18967.7763	22.41074667
195	22477.61638	19048.66441	19048.66441	22.47761638
196	22541.66949	19105.01173	19088.05894	22.54166949
197	22607.63399	19172.50363	19158.4945	22.60763399
198	22666.70935	19274.73899	19260.72986	22.66670935
199	22730.27154	19317.80715	19303.79802	22.73027154
200	22794.37945	19374.97559	19360.96646	22.79437945
