Npc	init	loc-alloc	full_loc_alloc	scaledinit
129	20061.4536	16283.3395	16059.23958	20.0614536
130	20121.29437	16344.3113	16146.14051	20.12129437
131	20171.45703	16408.61784	16223.49238	20.17145703
132	20232.94362	16354.53139	16252.51876	20.23294362
133	20293.15242	16437.72985	16348.86291	20.29315242
134	20350.32064	16508.5258	16478.32845	20.35032064
135	20402.0503	16592.47723	16456.03347	20.4020503
136	20462.24193	16622.48299	16506.77556	20.46224193
137	20518.34977	16671.43737	16536.80661	20.51834977
138	20571.67179	16721.60867	16591.88322	20.57167179
139	20627.37177	16829.20578	16688.47363	20.62737177
140	20674.90888	16865.75866	16748.61246	20.67490888
141	20724.35446	16879.56636	16765.19106	20.72435446
142	20786.33011	16951.01637	16836.64107	20.78633011
143	20848.93681	17021.52415	16926.53931	20.84893681
144	20906.14624	16994.43846	16954.76617	20.90614624
145	20956.06332	17084.82402	16991.65209	20.95606332
146	21018.36006	17154.82263	17067.60418	21.01836006
147	21069.83595	17220.00775	17106.67701	21.06983595
148	21125.64689	17297.25524	17218.52456	21.12564689
149	21187.45303	17346.92351	17238.34789	21.18745303
150	21240.51866	17463.88317	17404.68001	21.24051866
151	21298.48929	17534.28318	17473.26135	21.29848929
152	21355.25323	17558.98271	17497.00793	21.35525323
153	21414.60148	17614.91693	17565.28917	21.41460148
154	21476.73253	17644.14991	17591.0668	21.47673253
155	21534.16881	17691.00838	17568.61714	21.53416881
156	21595.57384	17753.12658	17630.73534	21.59557384
157	21657.13427	17823.21102	17694.76031	21.65713427
158	21716.17472	17863.00128	17800.75841	21.71617472
159	21775.27081	17949.42371	17888.9995	21.77527081
160	21832.14769	17977.94087	17917.86972	21.83214769
161	21888.34862	18091.56828	18015.52105	21.88834862
162	21949.95525	18177.38388	18081.70866	21.94995525
163	22000.76048	18237.02953	18124.26625	22.00076048
164	22060.85354	18291.94725	18182.95639	22.06085354
165	22118.31055	18320.43514	18238.8881	22.11831055
166	22173.31659	18357.81802	18257.79559	22.17331659
167	22233.74387	18427.86594	18326.4039	22.23374387
168	22287.92792	18328.20767	18295.97571	22.28792792
169	22345.61449	18459.53392	18349.04549	22.34561449
170	22403.27017	18525.91809	18389.4716	22.40327017
