Npc	init	loc-alloc	full_loc_alloc	scaledinit
45	14034.4335	11207.46918	10967.87498	14.0344335
46	14084.71479	11247.14485	11004.27724	14.08471479
47	14129.76624	11277.07183	10992.8153	14.12976624
48	14181.03899	11073.34348	11008.73375	14.18103899
49	14222.15174	11047.72438	11026.17772	14.22215174
50	14278.95745	11101.45115	11056.61376	14.27895745
51	14325.63857	11156.55699	11153.55147	14.32563857
52	14363.85756	11207.78166	11200.54592	14.36385756
53	14408.83966	11222.39638	11204.6952	14.40883966
54	14432.62505	11299.85289	11231.52767	14.43262505
55	14470.39854	11337.56535	11269.21137	14.47039854
56	14520.36366	11312.34069	11289.85782	14.52036366
57	14580.2545	11419.4481	11365.92339	14.5802545
58	14606.32744	11435.14375	11386.10221	14.60632744
59	14659.17228	11470.56359	11344.43064	14.65917228
60	14702.33712	11508.50007	11410.27735	14.70233712
61	14759.97885	11553.61651	11448.17909	14.75997885
62	14800.73032	11586.06248	11514.41038	14.80073032
63	14848.70739	11655.85788	11579.75383	14.84870739
64	14907.92648	11699.13011	11619.75453	14.90792648
65	14959.59597	11686.79946	11637.2463	14.95959597
66	14979.26035	11723.93927	11669.99752	14.97926035
67	14998.60667	11862.07754	11742.62516	14.99860667
68	15053.52238	11809.96113	11740.52672	15.05352238
69	15109.94204	11773.37099	11759.82075	15.10994204
70	15163.43109	11852.56467	11793.0004	15.16343109
71	15220.06354	11994.19475	11828.97995	15.22006354
72	15268.23119	12077.01401	11828.74965	15.26823119
73	15302.0885	11944.99664	11821.02007	15.3020885
74	15349.58485	12038.70888	11920.8994	15.34958485
75	15404.11557	11984.99681	11919.1459	15.40411557
76	15460.78451	12006.1093	11922.6684	15.46078451
77	15511.91582	11984.24976	11918.34114	15.51191582
78	15571.53795	12004.8714	11950.44131	15.57153795
79	15603.12338	12029.27635	11991.00513	15.60312338
80	15654.80938	12227.23894	12054.34845	15.65480938
81	15700.64948	12127.54603	12097.01196	15.70064948
82	15744.98043	12185.90308	12155.36902	15.74498043
83	15795.05986	12200.82947	12169.13673	15.79505986
84	15838.89129	12395.15699	12228.89876	15.83889129
85	15894.93225	12477.09286	12277.43873	15.89493225
86	15938.22922	12378.51123	12288.6925	15.93822922
87	15997.11166	12449.30181	12357.1578	15.99711166
88	16037.55902	12519.91782	12427.02702	16.03755902
89	16096.64059	12487.18465	12483.89875	16.09664059
90	16153.13784	12635.55455	12555.57471	16.15313784
91	16207.93214	12767.60627	12631.80035	16.20793214
92	16263.60398	12819.07634	12720.19415	16.26360398
93	16322.55196	12881.92977	12759.28962	16.32255196
94	16370.45731	12945.25006	12826.99721	16.37045731
95	16418.84124	12988.74107	12825.516	16.41884124
96	16477.34856	13034.41101	12908.17801	16.47734856
97	16533.83696	13067.30312	12927.19198	16.53383696
98	16588.25636	13108.74696	12954.10715	16.58825636
99	16633.13881	13153.03319	12971.55109	16.63313881
100	16691.1648	13213.22214	13008.08022	16.6911648
101	16752.52584	13087.63369	13017.44514	16.75252584
102	16807.48912	13112.3866	13093.69139	16.80748912
103	16864.03944	13236.66153	13182.46219	16.86403944
104	16921.81521	13248.73494	13234.36705	16.92181521
105	16980.48517	13263.45491	13215.55945	16.98048517
106	17041.11045	13310.42605	13270.68674	17.04111045
107	17098.90438	13377.71842	13377.71842	17.09890438
108	17156.2451	13425.90509	13425.90509	17.1562451
109	17216.87414	13513.04855	13497.6264	17.21687414
110	17271.77153	13505.25184	13483.33826	17.27177153
111	17323.07372	13562.37273	13540.45915	17.32307372
112	17383.12658	13770.43933	13614.45934	17.38312658
113	17439.95118	13833.52328	13674.43159	17.43995118
114	17494.25961	13902.37382	13746.05028	17.49425961
115	17550.90184	13784.41978	13756.56443	17.55090184
116	17612.99405	13876.74564	13826.26188	17.61299405
117	17671.82265	13880.61266	13846.88393	17.67182265
118	17724.06291	13888.45613	13840.2705	17.72406291
119	17779.36817	13972.75285	13851.677	17.77936817
120	17829.41887	14096.2601	13998.03173	17.82941887
121	17890.14757	14108.37407	14108.37407	17.89014757
122	17948.93578	14151.63834	14151.63834	17.94893578
123	18008.10766	14175.08024	14175.08024	18.00810766
124	18067.34312	14314.79529	14280.19632	18.06734312
125	18123.13207	14309.68376	14309.68376	18.12313207
126	18185.17253	14411.82908	14368.53887	18.18517253
127	18243.28917	14455.78979	14434.30666	18.24328917
128	18306.94637	14555.72148	14504.35151	18.30694637
129	18367.54963	14612.00812	14597.69967	18.36754963
130	18425.48958	14635.85623	14625.99089	18.42548958
131	18467.62608	14673.72978	14669.62007	18.46762608
132	18526.95733	14734.84423	14730.73452	18.52695733
133	18587.36453	14766.09428	14766.09428	18.58736453
134	18642.43034	14843.06573	14820.40644	18.64243034
135	18694.76726	14867.07394	14838.54027	18.69476726
136	18749.22727	14934.03537	14911.31073	18.74922727
137	18810.1161	14945.18686	14945.18686	18.8101161
138	18872.07819	15018.86737	14991.70098	18.87207819
139	18933.67711	15049.70524	15049.70524	18.93367711
140	18987.74317	15155.19267	15128.13425	18.98774317
141	19049.94922	15218.81746	15181.50904	19.04994922
142	19109.18512	15256.089	15223.61734	19.10918512
143	19149.58663	15294.50479	15287.98511	19.14958663
144	19211.20138	15344.39144	15337.87177	19.21120138
145	19262.45689	15360.78277	15360.78277	19.26245689
146	19320.59602	15433.82681	15423.5784	19.32059602
147	19369.07802	15431.06138	15422.52369	19.36907802
148	19424.96456	15469.59665	15443.10722	19.42496456
149	19488.30744	15571.04127	15567.09446	19.48830744
150	19550.16564	15617.64784	15612.95493	19.55016564
151	19603.41942	15656.50214	15644.99524	19.60341942
152	19666.78482	15661.82187	15661.82187	19.66678482
153	19721.37425	15708.61782	15692.32349	19.72137425
154	19774.65602	15802.74758	15787.98712	19.77465602
155	19835.71782	15869.58447	15854.82402	19.83571782
156	19899.29761	15968.63733	15948.84008	19.89929761
157	19961.89031	16042.91938	16030.27168	19.96189031
158	20024.91234	16053.05146	16039.07115	20.02491234
159	20081.81282	16118.50236	16104.52206	20.08181282
160	20139.37984	16213.81914	16193.41612	20.13937984
161	20194.14283	16247.11197	16232.14313	20.19414283
162	20256.1109	16306.9974	16292.02856	20.2561109
163	20307.97243	16357.90798	16341.19053	20.30797243
164	20371.6071	16426.26607	16409.54862	20.3716071
165	20432.09001	16454.94594	16439.9771	20.43209001
166	20492.73611	16506.06898	16499.05493	20.49273611
167	20555.88383	16577.13967	16570.12562	20.55588383
168	20618.11844	16706.61483	16680.60045	20.61811844
169	20681.47298	16760.02812	16758.25769	20.68147298
170	20741.64668	16803.68846	16801.91803	20.74164668
171	20803.95535	16838.86125	16837.09082	20.80395535
172	20867.11871	16904.29292	16902.52249	20.86711871
173	20925.67155	16961.73605	16961.73605	20.92567155
174	20990.23366	17031.34266	17031.34266	20.99023366
175	21053.36015	17116.42672	17114.65629	21.05336015
176	21117.92645	17183.32793	17181.5575	21.11792645
177	21173.12902	17252.66972	17252.66972	21.17312902
178	21236.01432	17324.42118	17324.42118	21.23601432
179	21298.4778	17432.46982	17432.46982	21.2984778
180	21361.19878	17496.58776	17496.58776	21.36119878
181	21422.24357	17558.28306	17558.28306	21.42224357
182	21482.69043	17634.37031	17634.37031	21.48269043
183	21542.38649	17688.76192	17688.76192	21.54238649
184	21605.15428	17825.5835	17825.5835	21.60515428
185	21664.83309	17875.85344	17875.85344	21.66483309
186	21725.79284	17937.42127	17937.42127	21.72579284
187	21786.10506	17999.39152	17999.39152	21.78610506
188	21844.44542	17994.09647	17994.09647	21.84444542
189	21908.49925	18045.74204	18045.74204	21.90849925
190	21969.14169	18136.1213	18136.1213	21.96914169
191	22029.43693	18177.93673	18177.93673	22.02943693
192	22091.16195	18232.80743	18232.80743	22.09116195
193	22144.42057	18333.67358	18333.67358	22.14442057
194	22206.22562	18387.91887	18381.07662	22.20622562
195	22263.36112	18452.94279	18452.94279	22.26336112
196	22326.45745	18521.72316	18518.08594	22.32645745
197	22384.23365	18567.68237	18558.41633	22.38423365
198	22446.61453	18619.59414	18610.32809	22.44661453
199	22508.11133	18699.00913	18699.00913	22.50811133
200	22563.22166	18744.41347	18744.41347	22.56322166
