Npc	init	loc-alloc	full_loc_alloc	scaledinit
181	20240.80529	16620.64884	16620.64884	20.24080529
182	20307.06603	16693.93775	16693.93775	20.30706603
183	20369.96354	16699.7045	16699.7045	20.36996354
184	20436.70751	16775.21229	16775.21229	20.43670751
185	20501.3872	16845.58507	16845.58507	20.5013872
186	20555.24306	16888.39785	16888.39785	20.55524306
187	20614.64317	16962.79494	16962.79494	20.61464317
188	20658.91351	17031.20135	17031.20135	20.65891351
189	20721.62489	17101.80556	17101.80556	20.72162489
190	20787.52392	17172.60377	17172.60377	20.78752392
191	20854.32328	17243.24422	17243.24422	20.85432328
192	20907.73398	17280.66517	17275.7556	20.90773398
193	20959.1534	17327.83349	17327.83349	20.9591534
194	21011.77469	17390.0428	17385.13323	21.01177469
195	21078.48485	17456.40328	17451.49371	21.07848485
196	21145.35999	17533.15279	17528.24322	21.14535999
197	21203.74339	17559.924	17555.01443	21.20374339
198	21267.62879	17604.19458	17599.28502	21.26762879
199	21330.25655	17657.99455	17653.08498	21.33025655
200	21390.97277	17730.30391	17725.39434	21.39097277
