Npc	init	loc-alloc	full_loc_alloc	scaledinit
128	6387.676182	6003.691999	5983.592295	6.387676182
129	6416.283621	6035.885393	6022.778264	6.416283621
130	6451.223293	6186.186973	6059.409355	6.451223293
131	6483.979393	6225.484073	6098.111843	6.483979393
132	6512.219704	6134.55095	6100.53394	6.512219704
133	6542.813455	6194.111091	6187.638426	6.542813455
134	6577.960514	6342.911601	6240.808942	6.577960514
135	6607.525224	6372.476311	6270.373652	6.607525224
136	6637.52645	6414.130002	6312.027343	6.63752645
137	6671.809676	6439.733372	6342.640105	6.671809676
138	6699.004962	6459.659924	6365.338174	6.699004962
139	6729.975033	6493.796197	6399.947377	6.729975033
140	6766.063276	6523.750824	6408.61181	6.766063276
141	6801.394345	6560.121375	6446.003804	6.801394345
142	6835.393448	6607.899324	6496.689906	6.835393448
143	6870.884642	6639.393838	6543.144278	6.870884642
144	6901.889947	6691.89092	6589.904966	6.901889947
145	6931.58106	6721.582032	6644.385154	6.93158106
146	6965.266791	6754.629401	6677.432523	6.965266791
147	7001.416986	6790.779597	6713.582719	7.001416986
148	7034.963125	6823.850571	6736.324939	7.034963125
149	7070.770433	6844.088777	6756.563144	7.070770433
150	7105.23526	6878.553603	6791.027971	7.10523526
151	7141.42547	6915.087456	6827.561824	7.14142547
152	7166.796007	6962.538388	6901.650273	7.166796007
153	7189.173722	6985.108255	6924.22014	7.189173722
154	7220.210791	7030.826771	6928.020953	7.220210791
155	7254.170647	7077.148868	6977.764765	7.254170647
156	7288.617721	7122.868959	7007.817421	7.288617721
157	7319.77801	7174.843187	7011.694185	7.31977801
158	7350.423494	7204.285065	7078.594912	7.350423494
159	7384.212593	7238.074164	7114.375319	7.384212593
160	7420.500472	7269.815531	7146.162148	7.420500472
161	7454.585478	7306.528923	7203.370322	7.454585478
162	7486.38852	7335.107343	7231.948742	7.48638852
163	7519.238551	7368.975759	7316.105625	7.519238551
164	7553.618886	7429.174307	7349.660719	7.553618886
165	7589.517681	7465.073102	7424.335965	7.589517681
166	7620.472417	7487.587905	7446.850767	7.620472417
167	7656.783651	7519.578453	7478.841315	7.656783651
168	7690.22266	7555.886103	7515.148966	7.69022266
169	7716.492622	7582.156064	7541.418927	7.716492622
170	7752.777277	7604.485362	7563.748225	7.752777277
171	7784.921217	7637.867961	7597.130824	7.784921217
172	7819.559718	7677.077432	7636.340295	7.819559718
173	7854.750445	7712.268158	7671.531021	7.854750445
174	7891.098375	7748.616089	7707.878952	7.891098375
175	7925.37613	7782.893844	7742.156707	7.92537613
176	7959.19346	7816.711173	7775.974036	7.95919346
177	7994.226163	7851.743876	7792.141381	7.994226163
178	8026.526323	7875.402227	7827.321334	8.026526323
179	8055.724877	7912.443418	7857.040359	8.055724877
180	8081.574974	7935.014267	7877.619418	8.081574974
181	8112.800555	7969.271612	7919.905655	8.112800555
182	8146.473805	8004.678992	7955.313035	8.146473805
183	8182.40075	8048.416506	7999.050549	8.18240075
184	8216.620754	8079.440736	8030.074779	8.216620754
185	8250.851944	8113.751361	8064.385404	8.250851944
186	8286.530162	8154.770522	8105.404565	8.286530162
187	8322.239477	8191.828732	8142.462775	8.322239477
188	8356.012163	8225.601418	8179.005425	8.356012163
189	8390.813705	8262.223236	8215.627243	8.390813705
190	8427.248236	8294.297349	8247.047564	8.427248236
191	8462.026024	8329.075137	8281.825352	8.462026024
192	8498.198306	8364.723697	8317.473912	8.498198306
193	8521.142913	8376.845339	8323.754084	8.521142913
194	8554.768637	8396.81339	8357.669914	8.554768637
195	8589.308355	8426.360933	8403.957364	8.589308355
196	8617.629935	8466.287128	8449.725029	8.617629935
197	8654.110387	8510.379835	8493.817736	8.654110387
198	8690.593585	8554.857512	8538.295413	8.690593585
199	8727.091157	8594.924372	8581.144667	8.727091157
200	8755.320543	8649.892281	8636.112575	8.755320543
