Npc	init	loc-alloc	full_loc_alloc	scaledinit
55	5097.670453	4140.695673	4140.695673	5.097670453
56	5071.689716	4190.541567	4190.541567	5.071689716
57	5094.029822	4116.415226	4116.415226	5.094029822
58	5107.935537	4102.772182	4102.772182	5.107935537
59	5130.832778	4042.361893	4042.361893	5.130832778
60	5146.017173	4155.191342	4155.191342	5.146017173
61	5173.768021	4094.984812	4094.984812	5.173768021
62	5202.398434	4365.801113	4365.801113	5.202398434
63	5225.316394	4500.032734	4500.032734	5.225316394
64	5249.640006	4346.624005	4346.624005	5.249640006
65	5279.848613	4439.88251	4439.88251	5.279848613
66	5300.879944	4422.007522	4422.007522	5.300879944
67	5330.287888	4429.735723	4429.735723	5.330287888
68	5362.120098	4393.310157	4393.310157	5.362120098
69	5388.305913	4378.971343	4375.209108	5.388305913
70	5413.714189	4386.936588	4383.174352	5.413714189
71	5445.186926	4494.643939	4494.643939	5.445186926
72	5465.727738	4406.709812	4406.709812	5.465727738
73	5491.447308	4547.607297	4547.607297	5.491447308
74	5508.02546	4783.448148	4783.448148	5.50802546
75	5538.171926	4776.511919	4776.511919	5.538171926
76	5566.90091	4802.448841	4802.448841	5.56690091
77	5594.156664	4779.896783	4779.896783	5.594156664
78	5625.285303	5002.023179	5002.023179	5.625285303
79	5649.247104	4719.97724	4719.97724	5.649247104
80	5679.331507	4758.318904	4758.318904	5.679331507
81	5707.766903	4752.149404	4752.149404	5.707766903
82	5727.613961	4894.470257	4894.470257	5.727613961
83	5756.818418	4799.566778	4799.566778	5.756818418
84	5778.748557	4937.4594	4937.4594	5.778748557
85	5802.117481	5011.96458	5011.96458	5.802117481
86	5834.131908	4934.473506	4827.550006	5.834131908
87	5862.246589	4853.142523	4853.142523	5.862246589
88	5876.128264	4926.336277	4926.336277	5.876128264
89	5901.597114	4847.85644	4847.85644	5.901597114
90	5934.115134	4919.510906	4919.510906	5.934115134
91	5959.534433	5064.27363	5064.27363	5.959534433
92	5991.901853	5084.961592	5084.961592	5.991901853
93	6013.246607	5063.578728	5063.578728	6.013246607
94	6042.210101	5078.476536	5078.476536	6.042210101
95	6065.124043	5096.875858	5096.875858	6.065124043
96	6088.045696	5110.558927	5110.558927	6.088045696
97	6112.926895	5164.25259	5164.25259	6.112926895
98	6142.871502	5231.433277	5231.433277	6.142871502
99	6161.854057	5156.756563	5156.756563	6.161854057
100	6183.233668	5184.871471	5184.871471	6.183233668
101	6216.235285	5237.655548	5237.655548	6.216235285
102	6242.929777	5336.957988	5336.957988	6.242929777
103	6270.799446	5453.18142	5453.18142	6.270799446
104	6303.040022	5479.559028	5479.559028	6.303040022
105	6312.778868	5519.47645	5519.47645	6.312778868
106	6342.884564	5571.379422	5571.379422	6.342884564
107	6364.363707	5649.641605	5649.641605	6.364363707
108	6386.450401	5565.156194	5565.156194	6.386450401
109	6410.828507	5633.520119	5633.520119	6.410828507
110	6439.378425	5583.72432	5583.72432	6.439378425
111	6457.138484	5638.617884	5638.617884	6.457138484
112	6481.249435	5561.25098	5561.25098	6.481249435
113	6512.970103	5686.184356	5686.184356	6.512970103
114	6540.111506	5698.429426	5698.429426	6.540111506
115	6571.605183	5657.606527	5657.606527	6.571605183
116	6603.588588	5693.257349	5693.257349	6.603588588
117	6629.917272	5776.569161	5776.569161	6.629917272
118	6658.240713	5807.745483	5807.745483	6.658240713
119	6685.317658	5839.66806	5839.66806	6.685317658
120	6716.212872	5872.962654	5872.962654	6.716212872
121	6743.613779	5966.653317	5966.653317	6.743613779
122	6773.254218	5997.339322	5997.339322	6.773254218
123	6803.967279	5991.970168	5991.970168	6.803967279
124	6832.092451	6068.676398	6068.676398	6.832092451
125	6864.622845	6104.134952	6104.134952	6.864622845
126	6887.387135	6195.894019	6195.894019	6.887387135
127	6918.515113	6174.926615	6174.926615	6.918515113
128	6948.510444	6185.244197	6185.244197	6.948510444
129	6980.678956	6221.276304	6221.276304	6.980678956
130	7011.754553	6259.102525	6259.102525	7.011754553
131	7044.107416	6300.032293	6300.032293	7.044107416
132	7073.866182	6323.393857	6309.561683	7.073866182
133	7104.726263	6343.8136	6329.981426	7.104726263
134	7130.428238	6353.660136	6339.827963	7.130428238
135	7164.273346	6388.358658	6374.526485	7.164273346
136	7189.189814	6424.896052	6411.063879	7.189189814
137	7218.891267	6505.81691	6491.984736	7.218891267
138	7247.754703	6553.080659	6539.248485	7.247754703
139	7279.390311	6585.047246	6571.215072	7.279390311
140	7307.542229	6640.457637	6626.625464	7.307542229
141	7338.819015	6647.474139	6633.641966	7.338819015
142	7370.873456	6681.367872	6667.535698	7.370873456
143	7400.458536	6706.665991	6692.833817	7.400458536
144	7431.77006	6738.467608	6724.635435	7.43177006
145	7461.356974	6760.203717	6739.350066	7.461356974
146	7495.291029	6740.369567	6740.369567	7.495291029
147	7529.066789	6825.457787	6804.604136	7.529066789
148	7556.459532	6855.5336	6834.679948	7.556459532
149	7583.493995	6872.140108	6851.286457	7.583493995
150	7605.483496	6953.123426	6932.269775	7.605483496
151	7635.21343	6984.278569	6963.424918	7.63521343
152	7666.849553	7033.724596	7012.870945	7.666849553
153	7693.463786	6993.843168	6993.843168	7.693463786
154	7724.659675	7096.307445	7096.307445	7.724659675
155	7754.639117	7159.580257	7138.726606	7.754639117
156	7788.669298	7170.852478	7170.852478	7.788669298
157	7820.637769	7199.738001	7199.738001	7.820637769
158	7850.608778	7229.709009	7229.709009	7.850608778
159	7877.373864	7236.090631	7236.090631	7.877373864
160	7903.059032	7285.296293	7285.296293	7.903059032
161	7936.936241	7320.426359	7320.426359	7.936936241
162	7969.960978	7367.589626	7367.589626	7.969960978
163	8000.877505	7411.287148	7396.010633	8.000877505
164	8025.766691	7438.125991	7422.849476	8.025766691
165	8047.622742	7465.333898	7450.057383	8.047622742
166	8063.926725	7470.289406	7470.289406	8.063926725
167	8089.248853	7534.316831	7534.316831	8.089248853
168	8120.286612	7575.77938	7575.77938	8.120286612
169	8150.379367	7582.215382	7582.215382	8.150379367
170	8173.391158	7615.386665	7615.386665	8.173391158
171	8199.909872	7702.730826	7702.730826	8.199909872
172	8223.706291	7726.895615	7726.895615	8.223706291
173	8257.247005	7760.788214	7760.788214	8.257247005
174	8281.241009	7793.926658	7793.926658	8.281241009
175	8311.878184	7827.352289	7827.352289	8.311878184
176	8340.825605	7922.146037	7922.146037	8.340825605
177	8373.268494	8002.211743	7995.209616	8.373268494
178	8397.15633	8097.454904	8093.871297	8.39715633
179	8428.093799	8128.392373	8124.808766	8.428093799
180	8461.747234	8162.045809	8158.462202	8.461747234
181	8494.034182	8176.036421	8172.452814	8.494034182
182	8522.074081	8204.076319	8200.492713	8.522074081
183	8550.230631	8237.066371	8233.482765	8.550230631
184	8584.261053	8271.096793	8267.513187	8.584261053
185	8617.206578	8285.340267	8281.756661	8.617206578
186	8647.902687	8281.986343	8281.986343	8.647902687
187	8671.926723	8290.067353	8290.067353	8.671926723
188	8704.026439	8325.237071	8325.237071	8.704026439
189	8738.252125	8386.262006	8386.262006	8.738252125
190	8766.803574	8475.731786	8472.409941	8.766803574
191	8794.685389	8480.762913	8476.156309	8.794685389
192	8822.615255	8508.692779	8504.086175	8.822615255
193	8839.44593	8540.221345	8535.614741	8.83944593
194	8873.692454	8574.46787	8569.861266	8.873692454
195	8905.069292	8605.844707	8601.238103	8.905069292
196	8939.245317	8640.020732	8635.414128	8.939245317
197	8970.295675	8683.941501	8683.941501	8.970295675
198	8985.66482	8712.369401	8712.369401	8.98566482
199	9019.934832	8732.511741	8732.511741	9.019934832
200	9051.499861	8729.701689	8729.701689	9.051499861
