Npc	init	loc-alloc	full_loc_alloc	scaledinit
70	6928.467618	6595.782759	6595.782759	6.928467618
71	6965.00155	6617.202061	6617.202061	6.96500155
72	7001.297973	6663.207688	6663.207688	7.001297973
73	7038.820832	6697.365994	6697.365994	7.038820832
74	7062.997832	6712.693409	6712.693409	7.062997832
75	7085.527732	6712.953858	6712.953858	7.085527732
76	7114.635693	6740.292201	6740.292201	7.114635693
77	7102.71714	6769.541819	6769.541819	7.10271714
78	7131.829356	6816.584854	6816.584854	7.131829356
79	7141.896111	6844.107623	6844.107623	7.141896111
80	7171.09263	6893.126957	6893.126957	7.17109263
81	7208.342038	6925.593454	6925.593454	7.208342038
82	7241.843438	6972.618097	6972.618097	7.241843438
83	7271.990389	7012.239876	7012.239876	7.271990389
84	7296.171825	7031.876516	7031.876516	7.296171825
85	7322.690343	7054.496385	7054.496385	7.322690343
86	7360.097081	7091.903123	7091.903123	7.360097081
87	7382.860746	7087.025868	7087.025868	7.382860746
88	7411.583719	7109.362415	7109.362415	7.411583719
89	7448.884444	7139.35775	7139.35775	7.448884444
90	7462.803023	7178.395958	7178.395958	7.462803023
91	7480.098769	7210.647507	7210.647507	7.480098769
92	7512.001527	7238.140341	7238.140341	7.512001527
93	7539.578195	7280.683982	7280.683982	7.539578195
94	7578.121213	7308.648102	7308.648102	7.578121213
95	7604.264446	7345.265538	7345.265538	7.604264446
96	7641.160214	7383.048008	7383.048008	7.641160214
97	7682.247658	7418.029392	7418.029392	7.682247658
98	7716.107324	7444.859575	7444.859575	7.716107324
99	7754.632382	7478.868094	7476.636236	7.754632382
100	7791.564503	7508.550636	7506.318778	7.791564503
101	7801.923638	7518.969193	7516.737335	7.801923638
102	7831.879867	7575.207276	7575.207276	7.831879867
103	7860.273641	7601.227231	7601.227231	7.860273641
104	7889.296331	7631.027067	7631.027067	7.889296331
105	7923.823333	7655.297465	7655.297465	7.923823333
106	7960.503612	7691.977745	7691.977745	7.960503612
107	7975.817455	7713.929834	7713.929834	7.975817455
108	8001.95802	7732.106143	7732.106143	8.00195802
109	8032.205572	7756.70649	7756.70649	8.032205572
110	8073.309009	7802.342148	7802.342148	8.073309009
111	8111.052857	7840.085997	7840.085997	8.111052857
112	8147.432996	7876.292804	7876.292804	8.147432996
113	8157.892383	7913.528358	7913.528358	8.157892383
114	8190.32439	7964.309616	7964.309616	8.19032439
115	8225.56435	7981.457783	7981.457783	8.22556435
116	8250.310133	8003.717165	8003.717165	8.250310133
117	8290.831159	8037.556853	8036.922937	8.290831159
118	8318.184704	8101.453707	8100.81979	8.318184704
119	8356.036233	8139.305235	8138.671319	8.356036233
120	8393.456978	8156.781402	8156.147485	8.393456978
121	8429.773845	8201.181224	8200.547307	8.429773845
122	8467.089381	8242.367226	8241.733309	8.467089381
