Npc	init	loc-alloc	full_loc_alloc	scaledinit
1	9554.557736	9554.557736	9554.557736	9.554557736
2	7013.237793	6287.822508	6248.195964	7.013237793
3	4581.568471	3250.783205	3206.866571	4.581568471
4	4004.027318	3046.650555	3022.402143	4.004027318
5	3592.684534	2851.269242	2771.306781	3.592684534
6	3520.272057	2821.10449	2777.990913	3.520272057
7	3397.593187	2785.165128	2738.707105	3.397593187
8	3380.766444	2744.530743	2695.97589	3.380766444
9	3335.969093	2744.954789	2668.128216	3.335969093
10	3265.60335	2731.957099	2653.749435	3.26560335
11	3250.674618	2706.459857	2641.566746	3.250674618
12	3218.758354	2699.396557	2657.234152	3.218758354
13	3231.766399	2706.225099	2681.842869	3.231766399
14	3229.880644	2702.428015	2675.932147	3.229880644
15	3221.514253	2723.664938	2682.843289	3.221514253
16	3218.399986	2720.997246	2680.362592	3.218399986
17	3167.499296	2722.964189	2684.556477	3.167499296
18	3167.19566	2750.25449	2703.672562	3.16719566
19	3172.103235	2757.75379	2710.645836	3.172103235
20	3205.886662	2792.799997	2745.823968	3.205886662
21	3222.383538	2824.323049	2768.749654	3.222383538
22	3255.667715	2854.471122	2794.589673	3.255667715
23	3282.280431	2869.281907	2794.968733	3.282280431
24	3312.223262	2905.814813	2828.532246	3.312223262
25	3338.164552	2926.205417	2843.331306	3.338164552
26	3359.417432	2948.206978	2856.299282	3.359417432
27	3386.250304	2972.380714	2873.159013	3.386250304
28	3412.687974	2987.761173	2888.457413	3.412687974
29	3440.58695	3020.17431	2922.840539	3.44058695
30	3472.807426	3041.408225	2934.567978	3.472807426
31	3503.88264	3067.658196	2952.332659	3.50388264
32	3532.470601	3091.038187	2983.295237	3.532470601
33	3565.661098	3104.59494	3018.880247	3.565661098
34	3596.851746	3135.631574	3061.455926	3.596851746
35	3596.851746	3135.631574	3061.455926	3.596851746
36	3596.851746	3135.631574	3061.455926	3.596851746
37	3596.851746	3135.631574	3061.455926	3.596851746
38	3596.851746	3135.631574	3061.455926	3.596851746
39	3596.851746	3135.631574	3061.455926	3.596851746
40	3596.851746	3135.631574	3061.455926	3.596851746
41	3596.851746	3135.631574	3061.455926	3.596851746
42	3596.851746	3135.631574	3061.455926	3.596851746
43	3596.851746	3135.631574	3061.455926	3.596851746
44	3596.851746	3135.631574	3061.455926	3.596851746
45	3596.851746	3135.631574	3061.455926	3.596851746
46	3596.851746	3135.631574	3061.455926	3.596851746
47	3596.851746	3135.631574	3061.455926	3.596851746
48	3596.851746	3135.631574	3061.455926	3.596851746
49	3596.851746	3135.631574	3061.455926	3.596851746
50	3596.851746	3135.631574	3061.455926	3.596851746
51	3596.851746	3135.631574	3061.455926	3.596851746
52	3596.851746	3135.631574	3061.455926	3.596851746
53	3596.851746	3135.631574	3061.455926	3.596851746
54	3596.851746	3135.631574	3061.455926	3.596851746
55	3596.851746	3135.631574	3061.455926	3.596851746
56	3596.851746	3135.631574	3061.455926	3.596851746
57	3596.851746	3135.631574	3061.455926	3.596851746
58	3596.851746	3135.631574	3061.455926	3.596851746
59	3596.851746	3135.631574	3061.455926	3.596851746
60	3596.851746	3135.631574	3061.455926	3.596851746
