Npc	init	loc-alloc	full_loc_alloc	scaledinit
68	7603.743909	7181.365129	7181.365129	7.603743909
69	7633.874361	7208.790674	7208.790674	7.633874361
70	7671.684501	7239.207296	7239.207296	7.671684501
71	7712.857774	7275.595058	7275.595058	7.712857774
72	7752.401668	7300.017112	7300.017112	7.752401668
73	7788.452787	7359.333957	7359.333957	7.788452787
74	7825.138734	7387.830255	7387.830255	7.825138734
75	7861.981429	7431.787682	7431.787682	7.861981429
76	7902.188911	7467.711561	7467.711561	7.902188911
77	7939.597554	7515.253978	7515.253978	7.939597554
78	7972.344898	7551.032089	7551.032089	7.972344898
79	8009.890076	7592.107304	7592.107304	8.009890076
80	8054.002736	7635.897903	7635.897903	8.054002736
81	8097.470146	7668.842848	7668.842848	8.097470146
82	8141.538739	7699.673932	7699.673932	8.141538739
83	8174.166901	7733.721984	7733.721984	8.174166901
84	8218.875742	7776.505437	7776.505437	8.218875742
85	8253.080261	7822.681657	7822.681657	8.253080261
86	8295.468108	7859.471243	7859.471243	8.295468108
87	8338.907002	7904.49335	7904.49335	8.338907002
88	8384.723963	7929.153963	7929.153963	8.384723963
89	8427.184229	7965.563899	7965.563899	8.427184229
90	8465.545564	8014.733732	8014.733732	8.465545564
91	8509.403234	8057.657745	8057.657745	8.509403234
92	8555.081	8097.03025	8097.03025	8.555081
93	8601.326719	8135.335996	8135.335996	8.601326719
94	8639.074002	8177.285277	8177.285277	8.639074002
95	8681.223354	8220.609309	8220.609309	8.681223354
96	8720.162295	8240.504252	8240.504252	8.720162295
97	8766.984187	8293.395388	8293.395388	8.766984187
98	8807.59506	8335.375821	8335.375821	8.80759506
99	8852.391641	8381.347633	8381.347633	8.852391641
100	8893.483834	8424.647964	8424.647964	8.893483834
101	8934.364282	8462.610381	8462.610381	8.934364282
102	8980.87872	8510.107186	8510.107186	8.98087872
103	9024.836624	8544.830669	8544.830669	9.024836624
104	9063.504559	8608.253952	8608.253952	9.063504559
105	9101.876377	8658.107056	8658.107056	9.101876377
106	9147.564488	8698.279785	8698.279785	9.147564488
107	9193.054493	8736.554221	8736.554221	9.193054493
108	9232.713517	8768.700316	8768.700316	9.232713517
109	9279.849691	8807.898516	8807.898516	9.279849691
110	9324.37789	8852.275982	8852.275982	9.32437789
111	9368.85287	8891.423272	8891.423272	9.36885287
112	9413.52809	8955.876568	8955.876568	9.41352809
113	9460.01519	9005.222462	9005.222462	9.46001519
114	9495.461476	9037.967325	9037.967325	9.495461476
115	9541.756102	9084.715731	9084.715731	9.541756102
116	9579.158395	9135.70816	9135.70816	9.579158395
117	9624.073376	9172.488979	9172.488979	9.624073376
118	9668.0647	9222.154398	9222.154398	9.6680647
119	9713.275491	9266.969483	9266.969483	9.713275491
120	9761.329314	9298.206638	9298.206638	9.761329314
121	9802.347597	9337.865403	9337.865403	9.802347597
122	9839.174324	9371.232623	9371.232623	9.839174324
123	9884.627566	9409.207416	9409.207416	9.884627566
124	9930.325642	9465.77012	9465.77012	9.930325642
125	9975.84113	9507.681684	9507.681684	9.97584113
126	10023.83467	9549.477557	9549.477557	10.02383467
127	10068.54442	9589.692601	9589.692601	10.06854442
128	10111.76185	9628.332835	9628.332835	10.11176185
129	10153.41885	9669.206019	9669.206019	10.15341885
130	10200.96277	9717.053025	9717.053025	10.20096277
131	10249.5419	9765.998565	9765.998565	10.2495419
132	10292.73536	9809.854896	9809.854896	10.29273536
133	10338.85052	9854.545091	9854.545091	10.33885052
134	10378.78991	9894.594475	9894.594475	10.37878991
135	10427.11392	9937.909622	9937.909622	10.42711392
136	10472.83326	9970.376208	9970.376208	10.47283326
137	10517.43752	10012.32462	10012.32462	10.51743752
138	10564.90498	10062.35973	10062.35973	10.56490498
139	10612.90252	10113.5774	10113.5774	10.61290252
140	10647.18282	10152.05034	10152.05034	10.64718282
141	10694.20183	10209.63505	10209.63505	10.69420183
142	10742.05596	10271.96957	10271.96957	10.74205596
143	10788.91586	10319.94033	10319.94033	10.78891586
144	10836.25999	10359.6621	10359.32179	10.83625999
145	10880.90762	10417.99038	10417.65006	10.88090762
146	10927.28716	10462.15326	10461.81295	10.92728716
147	10975.03069	10505.67475	10505.33443	10.97503069
148	11021.69362	10552.17144	10551.83113	11.02169362
149	11069.05274	10601.3573	10601.01699	11.06905274
150	11114.47176	10647.10758	10646.76727	11.11447176
151	11160.44506	10698.01965	10697.67933	11.16044506
152	11206.94282	10744.5174	10744.17709	11.20694282
153	11254.1211	10789.27558	10788.93527	11.2541211
154	11297.21614	10824.48335	10824.14304	11.29721614
155	11345.99247	10873.25968	10872.91937	11.34599247
156	11385.417	10918.44886	10918.10855	11.385417
157	11432.73628	10973.8355	10973.49519	11.43273628
158	11479.64905	11024.26006	11023.91974	11.47964905
159	11526.752	11060.93994	11060.59962	11.526752
160	11573.33427	11107.52221	11107.18189	11.57333427
161	11619.35204	11172.18814	11171.84783	11.61935204
162	11666.78219	11214.53617	11214.19585	11.66678219
163	11708.31068	11244.66527	11244.32496	11.70831068
164	11750.98649	11284.95623	11284.61591	11.75098649
165	11799.83453	11336.76393	11336.42362	11.79983453
166	11836.21354	11379.80542	11379.46511	11.83621354
167	11881.69935	11427.13037	11426.58854	11.88169935
168	11929.89563	11474.86475	11474.32292	11.92989563
169	11977.06201	11524.85775	11524.31592	11.97706201
170	12025.54609	11573.34182	11572.8	12.02554609
171	12073.05365	11615.75538	11615.21355	12.07305365
172	12121.01371	11660.67314	11660.13132	12.12101371
173	12161.80856	11695.94044	11695.39862	12.16180856
174	12209.84652	11749.12684	11748.58501	12.20984652
175	12257.76087	11800.64206	11800.10024	12.25776087
176	12298.51842	11849.45226	11848.91044	12.29851842
177	12346.62867	11897.56251	11897.02068	12.34662867
178	12394.80315	11945.73699	11945.19516	12.39480315
179	12439.39029	11990.61268	11990.07086	12.43939029
180	12487.55046	12044.0488	12043.50698	12.48755046
181	12532.99891	12098.50434	12097.96252	12.53299891
182	12576.68326	12141.53597	12140.99415	12.57668326
183	12619.44529	12202.81724	12202.27542	12.61944529
184	12666.72762	12254.27413	12253.73231	12.66672762
185	12713.88266	12311.793	12311.25117	12.71388266
186	12762.60735	12370.85718	12370.31536	12.76260735
187	12807.55957	12423.89141	12423.34959	12.80755957
188	12852.41643	12479.37029	12478.82846	12.85241643
189	12895.81491	12524.88151	12524.33969	12.89581491
190	12942.98387	12588.08659	12587.54477	12.94298387
191	12991.98238	12642.57802	12642.0362	12.99198238
192	13039.87411	12688.36272	12687.8209	13.03987411
193	13086.79883	12735.86808	12735.32626	13.08679883
194	13130.71033	12787.67738	12787.13556	13.13071033
195	13176.47235	12828.81749	12828.81749	13.17647235
196	13224.4677	12875.0262	12875.0262	13.2244677
197	13273.30359	12924.27044	12924.27044	13.27330359
198	13317.19688	12968.46979	12968.46979	13.31719688
199	13363.77067	13006.45103	13006.45103	13.36377067
200	13411.50233	13061.94878	13061.94878	13.41150233
