Npc	init	loc-alloc	full_loc_alloc	scaledinit
1	30193.46945	30193.46945	30193.46945	30.19346945
2	22589.30173	20350.95117	20350.95117	22.58930173
3	14618.54931	10350.67952	10350.67952	14.61854931
4	12835.64892	9563.201928	9563.201928	12.83564892
5	10989.43791	8742.249984	8742.249984	10.98943791
6	10224.99768	8190.982257	8190.982257	10.22499768
7	9590.191154	7806.308627	7806.308627	9.590191154
8	9162.10952	7436.270582	7436.270582	9.16210952
9	8722.816422	7121.184279	7121.184279	8.722816422
10	8451.318513	6872.648142	6872.648142	8.451318513
11	7935.08487	6751.314684	6751.314684	7.93508487
12	7742.953527	6584.853716	6584.853716	7.742953527
13	7413.973246	6466.832783	6466.832783	7.413973246
14	7418.791668	6372.060283	6372.060283	7.418791668
15	7270.445944	6326.555879	6326.555879	7.270445944
16	7171.225219	6295.546771	6295.546771	7.171225219
17	7073.849735	6221.85513	6221.85513	7.073849735
18	7008.734805	6177.658223	6177.658223	7.008734805
19	6949.262213	6171.700439	6171.700439	6.949262213
20	6934.958306	6170.145124	6170.145124	6.934958306
21	6888.197891	6152.005454	6152.005454	6.888197891
22	6891.8142	6162.37693	6162.37693	6.8918142
23	6905.480351	6152.300691	6152.300691	6.905480351
24	6856.445675	6172.349912	6172.349912	6.856445675
25	6821.521343	6203.744522	6203.744522	6.821521343
26	6825.916363	6212.315107	6212.315107	6.825916363
27	6856.413642	6149.127145	6149.127145	6.856413642
28	6821.235679	6210.261575	6210.261575	6.821235679
29	6828.089589	6173.034371	6173.034371	6.828089589
30	6854.139614	6188.963109	6188.963109	6.854139614
31	6868.862152	6160.150738	6160.150738	6.868862152
32	6893.262998	6151.073527	6151.073527	6.893262998
33	6897.201952	6159.756175	6159.756175	6.897201952
34	6913.808318	6196.098912	6196.098912	6.913808318
35	6913.49181	6224.762452	6224.710606	6.91349181
36	6939.238207	6256.21421	6256.162365	6.939238207
37	6970.702677	6296.570688	6296.518842	6.970702677
38	7005.006402	6322.704609	6322.704609	7.005006402
39	7054.829996	6368.236725	6368.236725	7.054829996
40	7089.325612	6425.591605	6425.591605	7.089325612
41	7133.374327	6460.211081	6460.211081	7.133374327
42	7172.498962	6439.234728	6439.234728	7.172498962
43	7217.707552	6481.212277	6481.212277	7.217707552
44	7271.363329	6503.466311	6503.466311	7.271363329
45	7306.325197	6521.061833	6521.061833	7.306325197
46	7347.161373	6547.19629	6547.19629	7.347161373
47	7384.021918	6651.957363	6651.957363	7.384021918
48	7429.67515	6718.002037	6718.002037	7.42967515
49	7480.147843	6747.391424	6747.391424	7.480147843
50	7532.923884	6771.452252	6771.452252	7.532923884
51	7583.525953	6792.519848	6792.519848	7.583525953
52	7616.833092	6841.861206	6841.861206	7.616833092
53	7671.395051	6886.377315	6886.377315	7.671395051
54	7714.431456	6922.402225	6922.402225	7.714431456
55	7772.75299	6931.934276	6931.934276	7.77275299
56	7821.518235	6996.741698	6996.741698	7.821518235
57	7868.084064	7045.508862	7045.508862	7.868084064
58	7906.195018	7094.125763	7094.125763	7.906195018
59	7939.508043	7121.102314	7121.102314	7.939508043
60	7977.109565	7165.42982	7165.42982	7.977109565
61	8002.58889	7235.359845	7235.359845	8.00258889
62	8041.10746	7256.595637	7256.595637	8.04110746
63	8095.828684	7282.383943	7282.383943	8.095828684
64	8146.626246	7343.422534	7343.422534	8.146626246
65	8200.763893	7389.675497	7389.675497	8.200763893
66	8249.867944	7445.52128	7445.52128	8.249867944
67	8304.689598	7510.6713	7510.6713	8.304689598
68	8345.331836	7546.640489	7546.640489	8.345331836
69	8394.35028	7644.731821	7644.731821	8.39435028
70	8435.335101	7658.394416	7658.394416	8.435335101
71	8484.716285	7723.894997	7723.894997	8.484716285
72	8541.359401	7764.91027	7764.896006	8.541359401
73	8593.469365	7747.609481	7747.595217	8.593469365
74	8634.115556	7777.848632	7777.834368	8.634115556
75	8678.818382	7843.968256	7843.680578	8.678818382
76	8726.186231	7877.125054	7877.11079	8.726186231
77	8754.191337	7896.519296	7896.505032	8.754191337
78	8791.904493	7966.128073	7966.113808	8.791904493
79	8847.333772	8001.500044	8001.48578	8.847333772
80	8898.839249	8006.577783	8006.290105	8.898839249
81	8959.645714	8055.40927	8055.395005	8.959645714
82	9012.135088	8102.861939	8102.861939	9.012135088
83	9062.020386	8138.570733	8138.570733	9.062020386
84	9098.54623	8195.282782	8195.282782	9.09854623
85	9149.483529	8235.025862	8235.025862	9.149483529
86	9195.928548	8284.665567	8284.665567	9.195928548
87	9227.974474	8334.112789	8334.112789	9.227974474
88	9286.195218	8371.364121	8371.364121	9.286195218
89	9325.917939	8414.69573	8414.216285	9.325917939
90	9385.143512	8467.119812	8467.119812	9.385143512
91	9438.083833	8483.927776	8483.927776	9.438083833
92	9497.278202	8543.406685	8543.406685	9.497278202
93	9543.987141	8601.5167	8601.5167	9.543987141
94	9596.063734	8643.448674	8643.448674	9.596063734
95	9653.105105	8690.253273	8690.253273	9.653105105
96	9714.783745	8729.481099	8729.481099	9.714783745
97	9781.549206	8794.805863	8794.805863	9.781549206
98	9843.177988	8835.844171	8835.844171	9.843177988
99	9895.414957	8869.647501	8869.647501	9.895414957
100	9954.809798	8923.974958	8923.974958	9.954809798
101	10012.49166	8978.251466	8978.251466	10.01249166
102	10064.67622	9046.95799	9046.95799	10.06467622
103	10111.39146	9104.025754	9104.025754	10.11139146
104	10164.14699	9163.218273	9163.218273	10.16414699
105	10219.05195	9219.983585	9219.983585	10.21905195
106	10281.22849	9265.828585	9265.828585	10.28122849
107	10338.34122	9338.55133	9338.55133	10.33834122
108	10392.8558	9399.513037	9399.513037	10.3928558
109	10446.62309	9483.259236	9483.259236	10.44662309
110	10507.54188	9547.816794	9547.816794	10.50754188
111	10565.75084	9596.705785	9596.705785	10.56575084
112	10615.30702	9667.246361	9667.246361	10.61530702
113	10679.18041	9732.40963	9732.40963	10.67918041
114	10736.98166	9783.470115	9783.470115	10.73698166
115	10805.42649	9850.326188	9850.326188	10.80542649
116	10850.4301	9891.551386	9891.551386	10.8504301
117	10915.0042	9972.893381	9972.893381	10.9150042
118	10967.58082	10026.94633	10026.94633	10.96758082
119	11023.44877	10081.04843	10081.04843	11.02344877
120	11079.59099	10145.36557	10145.36557	11.07959099
121	11140.15569	10210.33465	10210.33465	11.14015569
122	11208.16787	10271.26024	10271.26024	11.20816787
123	11264.53777	10333.00225	10333.00225	11.26453777
124	11324.22452	10401.5206	10401.5206	11.32422452
125	11369.14537	10468.38054	10468.38054	11.36914537
126	11418.64308	10520.15713	10520.15713	11.41864308
127	11472.45841	10570.87179	10570.87179	11.47245841
128	11537.86607	10639.90178	10639.90178	11.53786607
129	11602.37313	10708.59671	10708.59671	11.60237313
130	11642.53838	10775.9114	10775.9114	11.64253838
131	11704.63005	10833.72234	10833.72234	11.70463005
132	11769.12713	10889.31106	10889.31106	11.76912713
133	11837.75533	10947.8335	10947.8335	11.83775533
134	11898.79085	11012.55001	11012.55001	11.89879085
135	11957.30338	11068.88409	11068.88409	11.95730338
136	12011.95628	11134.59426	11134.59426	12.01195628
137	12071.59807	11183.20738	11183.20738	12.07159807
138	12122.76407	11232.30781	11232.30781	12.12276407
139	12175.9469	11311.03871	11311.03871	12.1759469
140	12222.69093	11390.85818	11390.85818	12.22269093
141	12277.77498	11473.50526	11473.50526	12.27777498
142	12346.43575	11542.91234	11542.91234	12.34643575
143	12413.33454	11610.81673	11610.81673	12.41333454
144	12477.63697	11678.32249	11678.32249	12.47763697
145	12539.12263	11741.24565	11741.24565	12.53912263
146	12600.61792	11803.92482	11803.92482	12.60061792
147	12659.82269	11866.75621	11866.75621	12.65982269
148	12717.7518	11939.40759	11939.40759	12.7177518
149	12775.59803	11986.02723	11986.02723	12.77559803
150	12836.38629	12059.0127	12059.0127	12.83638629
151	12896.86773	12116.63585	12116.63585	12.89686773
152	12952.71103	12184.0542	12184.0542	12.95271103
153	13004.25799	12245.54823	12245.54823	13.00425799
154	13061.996	12315.01172	12315.01172	13.061996
155	13130.37207	12357.80448	12357.80448	13.13037207
156	13192.25301	12423.14051	12423.14051	13.19225301
157	13257.29528	12506.97494	12506.97494	13.25729528
158	13318.18798	12568.09787	12568.09787	13.31818798
159	13371.1279	12629.91872	12629.91872	13.3711279
160	13431.9167	12674.8747	12674.8747	13.4319167
161	13495.59944	12730.75061	12730.75061	13.49559944
162	13554.97825	12801.68174	12801.68174	13.55497825
163	13612.04168	12865.50782	12865.50782	13.61204168
164	13657.3419	12919.66283	12919.66283	13.6573419
165	13709.96721	12992.64628	12992.64628	13.70996721
166	13762.59869	13062.21546	13062.21546	13.76259869
167	13831.43181	13137.22398	13137.22398	13.83143181
168	13892.86921	13203.97222	13203.97222	13.89286921
169	13946.38969	13270.55554	13270.55554	13.94638969
170	13997.69035	13332.63528	13332.63528	13.99769035
171	14066.55727	13397.91422	13397.91422	14.06655727
172	14135.42927	13468.87649	13468.87649	14.13542927
173	14199.25958	13539.31582	13539.31582	14.19925958
174	14250.70559	13618.21557	13618.21557	14.25070559
175	14309.29609	13686.86956	13686.86956	14.30929609
176	14378.2036	13754.47328	13754.47328	14.3782036
177	14437.98855	13826.31964	13826.31964	14.43798855
178	14503.07762	13895.84099	13895.84099	14.50307762
179	14568.33055	13960.15158	13960.15158	14.56833055
180	14629.51949	14029.01998	14029.01998	14.62951949
181	14693.62111	14097.92175	14097.92175	14.69362111
182	14757.60093	14167.53297	14167.53297	14.75760093
183	14823.63223	14236.83377	14236.83377	14.82363223
184	14879.9842	14298.51732	14298.51732	14.8799842
185	14947.46736	14370.82946	14370.82946	14.94746736
186	15009.12169	14436.12654	14436.12654	15.00912169
187	15078.08935	14505.5002	14505.5002	15.07808935
188	15147.05873	14581.79897	14581.79897	15.14705873
189	15208.60656	14651.7998	14651.7998	15.20860656
190	15267.77165	14714.3095	14714.3095	15.26777165
191	15335.09878	14783.70034	14783.70034	15.33509878
192	15398.45871	14856.6838	14856.6838	15.39845871
193	15465.4878	14926.30132	14926.30132	15.4654878
194	15532.03421	14997.23178	14997.23178	15.53203421
195	15596.06642	15070.21524	15070.21524	15.59606642
196	15658.47268	15135.58474	15135.58474	15.65847268
197	15721.22364	15211.1891	15211.1891	15.72122364
198	15777.00254	15280.71814	15280.71814	15.77700254
199	15846.07093	15347.31725	15347.31725	15.84607093
200	15905.6467	15420.34377	15420.34377	15.9056467
