Npc	init	loc-alloc	full_loc_alloc	scaledinit
1	31076.20489	31076.20489	31076.20489	31.07620489
2	23742.62089	21519.79032	21519.79032	23.74262089
3	15739.1383	11091.94776	11091.94776	15.7391383
4	14204.46571	10239.21183	10225.50042	14.20446571
5	12851.65826	9384.305792	9384.305792	12.85165826
6	12259.35309	9126.948826	9107.987963	12.25935309
7	11750.85375	8815.529579	8815.529579	11.75085375
8	11498.06592	8621.088764	8615.839312	11.49806592
9	11277.02856	8458.510366	8458.510366	11.27702856
10	10919.11566	8404.936871	8404.936871	10.91911566
11	10822.55459	8315.117897	8315.117897	10.82255459
12	10649.8111	8200.802689	8200.802689	10.6498111
13	10406.52876	8171.317889	8171.317889	10.40652876
14	10216.08741	8108.812703	8108.812703	10.21608741
15	10039.45328	8074.617083	8074.617083	10.03945328
16	9804.327013	8007.470546	8007.470546	9.804327013
17	9750.645947	7960.061002	7960.061002	9.750645947
18	9655.070822	7887.488274	7887.488274	9.655070822
19	9514.306778	7893.881163	7893.881163	9.514306778
20	9505.203301	7772.606611	7772.606611	9.505203301
21	9486.437635	7733.955546	7733.955546	9.486437635
22	9408.557132	7757.033258	7757.033258	9.408557132
23	9381.967393	7756.226011	7756.226011	9.381967393
24	9414.046594	7734.433614	7734.433614	9.414046594
25	9400.095259	7689.293368	7689.293368	9.400095259
26	9337.781765	7735.241099	7735.241099	9.337781765
27	9334.116689	7717.50494	7717.50494	9.334116689
28	9376.457937	7751.133911	7751.133911	9.376457937
29	9266.266481	7670.056592	7670.056592	9.266266481
30	9277.96323	7666.851829	7666.851829	9.27796323
31	9257.740132	7691.298805	7691.298805	9.257740132
32	9256.865449	7697.614254	7697.614254	9.256865449
33	9280.446916	7747.842192	7747.842192	9.280446916
34	9295.376371	7767.033838	7767.033838	9.295376371
35	9316.900228	7762.281357	7762.281357	9.316900228
36	9328.644968	7731.125688	7731.125688	9.328644968
37	9349.861982	7775.250422	7775.250422	9.349861982
38	9359.646382	7798.244114	7798.244114	9.359646382
39	9355.951438	7788.599019	7788.599019	9.355951438
40	9299.856409	7783.221784	7783.221784	9.299856409
41	9320.790598	7792.818028	7792.818028	9.320790598
42	9358.512552	7813.998811	7813.998811	9.358512552
43	9402.048425	7832.099749	7832.099749	9.402048425
44	9437.481151	7828.816107	7828.816107	9.437481151
45	9450.79967	7866.269327	7866.269327	9.45079967
46	9473.724096	7907.507739	7907.507739	9.473724096
47	9502.2637	7927.058431	7927.058431	9.5022637
48	9549.482247	7924.192424	7924.192424	9.549482247
49	9579.096119	7930.968143	7930.968143	9.579096119
50	9609.241642	7930.079513	7930.079513	9.609241642
51	9634.777952	7918.676236	7913.024117	9.634777952
52	9665.496084	7969.012357	7963.360238	9.665496084
53	9716.372809	8019.111438	8013.459319	9.716372809
54	9770.122665	8045.61066	8039.958541	9.770122665
55	9805.413249	8029.356724	8029.356724	9.805413249
56	9814.622999	8073.161395	8073.161395	9.814622999
57	9855.365664	8128.830487	8128.830487	9.855365664
58	9878.330003	8188.589426	8188.589426	9.878330003
59	9923.492491	8216.598885	8216.598885	9.923492491
60	9957.07232	8267.13072	8267.13072	9.95707232
