Npc	init	loc-alloc	full_loc_alloc	scaledinit
80	11715.66537	8045.101185	8011.008935	11.71566537
81	11753.9074	8064.139979	8016.126992	11.7539074
82	11782.56771	8000.65109	7977.470833	11.78256771
83	11807.96942	8055.117882	8010.103905	11.80796942
84	11850.40745	8028.582611	7999.100789	11.85040745
85	11878.2495	8062.077396	8049.757982	11.8782495
86	11914.19463	8070.816607	8058.692087	11.91419463
87	11955.58586	8113.912634	8107.805963	11.95558586
88	11986.62985	8167.599264	8161.492593	11.98662985
89	12017.53801	8157.101328	8152.761022	12.01753801
90	12032.28861	8197.084527	8182.489351	12.03228861
91	12067.35983	8177.197959	8162.602784	12.06735983
92	12110.31677	8232.998426	8232.113418	12.11031677
93	12148.79751	8274.817802	8274.399644	12.14879751
94	12180.10107	8256.488092	8256.488092	12.18010107
95	12211.94002	8297.396245	8296.978087	12.21194002
96	12251.64147	8351.007922	8351.007922	12.25164147
97	12291.25684	8382.660453	8382.660453	12.29125684
98	12328.83911	8469.962228	8469.962228	12.32883911
99	12360.74733	8515.303075	8515.303075	12.36074733
100	12398.7754	8550.208534	8550.208534	12.3987754
101	12440.54733	8564.046727	8564.046727	12.44054733
102	12458.03243	8531.444096	8531.444096	12.45803243
103	12483.23002	8537.723912	8537.723912	12.48323002
104	12516.11613	8595.145524	8595.145524	12.51611613
105	12555.37564	8558.160231	8558.160231	12.55537564
106	12592.07884	8607.681389	8607.681389	12.59207884
107	12627.13507	8672.990232	8667.237334	12.62713507
108	12662.68797	8688.340914	8682.588016	12.66268797
109	12706.37035	8670.949735	8665.196837	12.70637035
110	12740.44046	8736.134031	8732.166987	12.74044046
111	12774.39176	8722.177562	8722.177562	12.77439176
112	12816.82355	8762.142744	8762.142744	12.81682355
113	12846.74027	8754.345035	8754.345035	12.84674027
114	12877.96486	8834.24758	8822.845006	12.87796486
115	12917.367	8855.176048	8855.176048	12.917367
116	12954.99094	8915.929804	8915.929804	12.95499094
117	12987.71757	8926.910756	8926.910756	12.98771757
118	13026.34152	8973.053187	8973.053187	13.02634152
119	13061.80191	8993.126018	8993.126018	13.06180191
120	13105.68138	9032.454826	9032.454826	13.10568138
121	13148.37903	9033.122062	9033.122062	13.14837903
122	13180.0164	9102.435765	9102.435765	13.1800164
123	13222.16687	9115.517229	9115.517229	13.22216687
124	13264.10056	9155.687487	9155.687487	13.26410056
125	13297.67267	9181.627107	9181.627107	13.29767267
126	13331.24989	9166.621648	9166.621648	13.33124989
127	13362.86028	9235.110472	9235.110472	13.36286028
128	13401.16266	9336.942951	9311.15877	13.40116266
129	13434.20445	9366.147406	9346.262195	13.43420445
130	13479.61507	9398.925035	9379.039824	13.47961507
131	13515.7887	9409.681947	9400.193862	13.5157887
132	13558.98759	9461.161403	9459.521526	13.55898759
133	13597.4362	9542.395369	9540.755491	13.5974362
134	13624.61986	9539.739691	9539.739691	13.62461986
