Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
111	6.014851459	2.037257183	5.496496451	1.579795463	5.358696938	1.45059515	5.598627588	1.316284722	6.125164937	1.628514619	5.739822509	14.1253447
112	6.014430947	2.027485175	5.514517008	1.484392064	5.367894315	1.444535716	5.646143153	1.340620221	6.11980571	1.637594887	5.726440716	14.05740798
113	6.014135096	2.016377974	5.515294543	1.46766219	5.342523517	1.469932622	5.661454223	1.364666388	6.11448979	1.629238495	5.729927942	13.99518693
114	6.013221916	2.005588886	5.522003322	1.478945952	5.358947435	1.440815125	5.661253642	1.351976729	6.210069339	1.653820262	5.763930821	13.94913177
115	6.013367485	1.995770163	5.530811302	1.540352373	5.35870847	1.427609456	5.690615501	1.346266597	6.21148733	1.619110377	5.725246516	13.9344967
116	6.012237018	1.985218991	5.531191198	1.531421739	5.362400927	1.418247055	5.674357595	1.351032808	6.199616496	1.612190653	5.727131938	13.79236557
117	6.011582334	1.97510725	5.515055222	1.539469031	5.367240252	1.425433524	5.672366741	1.33626582	6.218825301	1.60983406	5.728255625	13.72636183
118	6.008738824	1.951305193	5.490364473	1.478081574	5.358811558	1.40530407	5.704483668	1.376731521	6.225809607	1.593832133	5.710308932	13.66423418
119	6.008414358	1.943409881	5.492785709	1.444556927	4.939224603	1.416612453	5.680564356	1.387435155	6.222497464	1.582471625	5.70990033	13.60315985
120	6.007855885	1.934120779	5.469070202	1.446123803	5.262456568	1.441327449	5.669296939	1.386775875	6.213645468	1.568017232	5.732593663	13.53941503
121	6.204548536	1.938103502	5.459092969	1.43819515	5.221136371	1.438793961	5.666750366	1.375000347	6.218919706	1.55725847	5.712326544	13.49467072
122	6.205268613	1.932246987	5.471014937	1.471955129	5.155407552	1.44149181	5.695137758	1.367120414	6.218745629	1.543920777	5.68796402	13.44583921
123	6.204435953	1.922834156	5.471266236	1.474798233	5.195459005	1.423227442	5.6903149	1.356248155	6.244467192	1.690741215	5.689556409	13.33584984
124	6.199345765	1.914544321	5.474232142	1.46583749	5.191461141	1.414351479	5.683092915	1.343106157	6.228830995	1.644340768	5.682851136	13.29217625
125	6.196276768	1.906361126	5.469949429	1.556628947	5.214929067	1.450591866	5.68487671	1.332986248	6.199283488	1.644265978	5.67723204	13.24594689
126	6.192996141	1.898410851	5.494319459	1.575843536	5.218934763	1.460891471	5.684947451	1.323294702	6.224046138	1.633688914	5.679614126	13.19116839
127	6.19412722	1.892482199	5.492776875	1.5670465	5.219346168	1.449311371	5.677033695	1.316465092	6.21225053	1.659251278	5.683058753	13.12868998
128	6.271113967	1.895123142	5.492524597	1.559185343	5.225433753	1.440972321	5.681992318	1.308646023	6.163180486	1.652195325	5.69246716	13.0767679
129	6.270258163	1.886953975	5.488498038	1.566005327	5.211630706	1.432531742	5.643606606	1.30551491	6.169582472	1.640943455	5.677799424	13.03581244
130	6.269336785	1.878582289	5.487832715	1.558827628	5.205530241	1.427556038	5.642216141	1.294633198	6.161079003	1.644261903	5.680877465	12.97041089
131	6.266605193	1.870720434	6.167657541	1.603680667	5.204362961	1.427716146	5.63880274	1.285758327	6.147638082	1.491276367	5.708786304	12.91605804
132	6.266161772	1.868142887	6.163675613	1.596235648	5.240107217	1.309792467	5.644787245	1.273243173	6.094300489	1.465467726	5.711279162	12.85679851
133	5.62577267	1.788033806	6.162172561	1.59751304	5.247548257	1.30932998	5.643743194	1.262895996	6.155472585	1.618872146	5.717279316	12.78537558
134	5.623563956	1.781313094	6.161502658	1.584694244	5.245403512	1.29520865	5.653773187	1.258613828	6.163676975	1.607276972	5.887564054	12.75094284
135	5.620086937	1.774741988	6.200565026	1.603094606	5.079634784	1.519574163	5.698801372	1.257977375	6.210120758	1.607113936	5.888550249	12.69835769
136	5.620053798	1.767713822	6.199901258	1.595296488	5.067977507	1.515048695	5.54838522	1.292551625	6.213732257	1.584556626	5.887732029	12.65162017
137	5.619243868	1.761910423	6.22096898	1.608267369	6.566363754	1.838172104	5.525361364	1.316876141	6.171052496	1.56898214	5.974962094	12.62546816
138	5.617878307	1.754371187	6.230388127	1.600610039	6.52088236	1.748730505	5.545345144	1.341587191	6.153729848	1.561331966	5.98373483	12.58787832
139	5.616572786	1.747919844	6.201526996	1.535444237	6.506805327	1.756345035	5.472300148	1.362447306	6.136154844	1.550002826	5.971780761	12.54092915
140	5.609802902	1.73992161	6.189293688	1.579013421	6.480129496	1.829080194	5.55505696	1.393768535	6.224616784	11.50374168	6.067467867	12.52012872
141	5.62133499	1.746548582	6.186618456	1.568996381	6.483621768	1.812232236	5.541891851	1.395754734	6.219182236	11.4424576	6.15491591	12.45526915
142	5.621556885	1.740927385	6.205897412	1.564663206	6.48209566	1.734159435	5.470181038	1.442440444	6.267069642	11.41139425	6.175687897	12.43194961
143	5.620148957	1.733257944	6.218484381	1.51183777	6.455813053	1.842500716	5.46467918	1.43096306	6.276363662	11.37070313	6.175211785	12.38350668
144	5.619296363	1.726446413	6.222894288	1.491221071	6.458576108	1.83240385	5.467305122	1.419308326	6.312595493	11.34308142	6.170118526	12.33265494
145	5.618981607	1.719818947	6.214236945	1.507267321	6.36855362	1.881802319	5.467421008	1.40974962	6.322431255	11.30667219	6.185060919	12.33347261
146	5.629463504	1.716322341	6.212758911	1.51198633	6.344766479	1.877539693	5.465005753	1.402674853	6.404549656	11.27426759	6.159740539	12.28503033
147	5.627112202	1.709015717	6.216806133	1.507625985	6.355865606	1.798765695	5.25456153	1.400498895	6.467985357	11.24937956	6.175709795	12.20934303
148	5.662952751	1.708677143	6.204556576	1.507598187	6.343032026	1.79404231	5.245683239	1.392896627	6.556392467	11.21897638	6.149433557	12.15566516
149	5.902033851	1.672810358	6.191394008	1.690935236	6.802281228	1.93569141	5.210622538	1.40606744	6.515379657	11.19687498	6.150447524	12.11421775
150	5.901281792	1.666206557	6.189425498	1.68813102	6.802279229	1.927171832	5.310486504	1.400857783	6.540720709	11.15702206	6.146570444	12.05437979
151	5.898712337	1.65881755	6.183566881	1.683022883	6.800879028	1.918493865	5.306970734	1.394128164	6.32914042	11.0936715	6.147862838	11.80933051
152	5.895575148	1.651934366	6.194954917	1.684320307	6.823241365	1.980946449	5.295758333	1.464604319	6.317208773	11.05470917	6.132037355	11.73215449
153	5.893255643	1.646938352	6.236759921	1.564976087	6.8246131	1.973121791	5.26017477	1.468367429	6.3233098	10.99563402	6.130706135	11.69457088
154	5.892755055	1.641093546	6.240712893	1.601902822	6.864375263	1.914905152	5.32471584	1.473322142	6.391150286	10.97168342	6.124665555	11.6429154
155	5.891416374	1.635374537	6.239663208	1.5492626	6.871425824	1.900180356	5.324914833	1.473844584	6.484515032	10.93860092	6.123298964	11.60325597
156	5.890716558	1.629478755	6.241390195	1.542056442	6.86612619	1.774173499	5.321909137	1.467222911	6.465357478	10.91124826	6.126287707	11.56520265
157	5.890098464	1.623499887	6.230886189	1.535552203	6.948971651	1.770673975	5.321549556	1.459466031	6.472101376	10.87698879	6.12388009	11.52897584
158	5.885216875	1.617596916	6.219775402	1.585745658	6.950268617	1.759384493	5.319430614	1.45208605	6.442781855	10.82183894	6.162468213	11.53357269
159	5.88298809	1.612654685	6.223015002	1.585204759	6.955413324	1.739924651	5.321322303	1.451964409	6.453671764	10.79215695	6.142361722	11.50102671
160	5.877008826	1.634116836	6.222242306	1.556522702	6.953489476	1.725963064	5.334864892	1.46743028	6.433915182	10.75552826	6.178527069	11.47707511
161	5.874397144	1.577285101	6.231067184	1.574558112	6.924781299	1.715980422	5.332070112	1.46269553	6.568564483	10.76189426	6.250226227	11.34374838
162	5.873440131	1.56692878	6.236122701	1.517771244	6.91649523	1.71962231	5.421369971	1.454632128	6.529970039	10.6900402	6.276048454	11.32032372
163	5.872784514	1.561104809	6.238513298	1.506299121	6.916537424	1.711474466	5.432309931	1.444591876	6.405284638	10.68715867	6.326473154	11.2910447
164	5.864728458	1.568220053	6.250895074	1.503782768	7.457624642	1.696059135	5.431718646	1.435592485	6.384808769	10.65040351	6.281851985	11.24142871
165	5.856820764	1.561671883	6.235879543	1.500579437	7.454801874	1.673796602	5.408839464	1.450736801	6.337624823	10.61487544	6.284519611	11.24772652
166	5.85597739	1.555600057	6.235065815	1.493134782	7.448190368	1.664519929	5.405110796	1.440615316	6.356738339	10.54500781	6.353277807	11.22614696
167	5.854890113	1.55258364	6.235725639	1.484815446	7.456001796	1.658469363	5.406868373	1.435228069	6.335339091	10.52648816	6.414845415	11.20082751
168	5.855648371	1.546133761	6.230774831	1.481547894	7.529810722	1.662825099	5.422908316	1.429841559	6.319741883	10.49417983	6.417343969	11.1683907
