Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
118	4.819248982	2.277879218	1	1	6.720606909	1.348052746	4.42140882	1.49839248	5.326285985	1.147394688	7.505243833	1.632962585
119	4.80830965	2.269391038	1	1	6.720516497	1.338161329	4.345243681	1.531453248	5.322881901	1.153739163	7.472074605	1.626247171
120	4.799479229	2.257630573	1	1	7.618280289	1.530473413	4.662297588	1.520476852	5.312141693	1.150073381	7.551342805	1.645432004
121	4.79434896	2.247354721	1	1	7.641901434	1.510264658	4.413356276	1.552376417	5.318331267	1.140121096	7.573163692	1.655795159
122	4.830578029	2.243590732	1	1	7.634617981	1.501399267	4.416861988	1.54327292	5.315326958	1.129763373	7.549876018	1.652550821
123	4.824096529	2.236743425	1	1	7.612506742	1.489457749	3.987394309	1.557303056	5.303727387	1.106454633	7.546673033	1.630368809
124	4.823125214	2.226730728	1	1	7.612231074	1.485685729	4.028107764	1.566338677	5.26894539	1.521106633	7.577168146	1.646713281
125	4.822096355	2.216969314	1	1	7.675087693	1.607072642	4.030960575	1.559064895	4.855341269	1.551764103	7.635439448	1.664123397
126	4.823419926	2.207935313	1	1	7.700241611	1.596734114	4.117405239	1.572846384	4.312057426	1.3474849	7.549197942	1.645253928
127	4.754969463	1.958113686	1	1	7.676099155	1.600132742	4.115991748	1.562157852	4.310840867	1.319304159	7.545095653	1.633119624
128	4.752940622	1.9507382	1	1	7.670117847	1.595743168	4.108882629	1.564020716	4.305908643	1.30415716	7.54032858	1.79494652
129	4.756320151	1.946144706	1	1	7.672051085	1.582482424	4.077642913	1.571584439	4.302877219	1.297859844	7.371159015	1.734230321
130	4.755311919	1.937510607	1	1	7.637426337	1.57573064	4.091911007	1.564993894	4.283485347	1.287099874	7.370425138	1.778684123
131	4.762058328	1.929238048	1	1	7.63563338	1.584142494	4.112020777	1.559008482	4.31839827	1.341232198	7.372018288	1.764758076
132	5.172478135	2.114842962	1	1	7.731140516	1.50783996	4.109254393	1.54850787	4.33759062	1.253589831	7.436645079	1.698059582
133	4.770892448	2.105499074	1	1	7.735340467	1.504160255	4.0914093	1.543161007	4.318532552	1.232632481	7.339888474	1.581508839
134	4.765219141	2.095524464	1	1	7.725410305	1.521964169	4.126424745	1.540758174	4.296965763	1.2591313	7.402604991	1.561788314
135	4.76420158	2.086753956	1	1	7.714202054	1.511788914	4.077531185	1.572883685	4.299596756	1.256746658	7.409649708	1.553389898
136	4.764680981	2.078094696	1	1	7.681584513	1.515465492	4.069490228	1.563644082	4.29098426	1.257516794	7.40202731	1.538146841
137	4.763864296	2.069470593	1	1	7.676647224	1.505010168	4.065286819	1.567935697	4.286169955	1.23229962	7.429259331	1.527521176
138	4.767212618	2.063464132	1	1	7.676512491	1.496329957	4.018942865	1.582408959	4.286475629	1.209347478	7.350986041	1.609797178
139	4.764474877	2.054821687	1	1	7.696681359	1.483911671	4.014800662	1.577140359	4.280870141	1.198249936	7.351171756	1.599871051
140	4.760061985	2.046663504	1	1	7.666404577	1.469173449	4.023471785	1.571980799	4.299564276	1.184127917	7.394155795	1.579209837
141	4.758646475	2.037009344	1	1	7.597315747	1.492627623	4.022177657	1.563457246	4.312866023	1.183729803	7.389928669	1.566434387
142	4.7537945	2.028638769	1	1	7.578118393	1.481526092	4.032564853	1.561671535	4.415757309	1.176302327	6.957112579	1.562832187
143	4.769067343	2.032099886	1	1	7.578173602	1.472881449	4.054326308	1.556786932	4.421630154	1.174204506	6.948239129	1.541654737
144	4.762979593	2.023428827	1	1	7.579662871	1.466347132	4.090666926	1.555053833	4.422704876	1.164761429	6.948488782	1.530325036
145	4.761742697	2.016783262	1	1	7.582685959	1.487942043	4.096845969	1.546648581	4.407867433	1.162508834	6.912750585	1.587658352
146	4.759093059	2.009060144	1	1	7.586319558	1.479859674	4.059705495	1.56426751	4.409107798	1.153681604	6.908245068	1.564609714
147	4.765691953	2.00154648	1	1	7.805825162	1.551448366	4.053783283	1.558358196	4.400567609	1.158479665	6.908293344	1.553490944
148	4.756674011	2.020150157	1	1	7.846311363	1.538914967	4.050984992	1.54880247	4.410873594	1.151291106	6.90262726	1.535319086
149	4.75445545	2.012761982	1	1	7.830325152	1.544577315	4.05424833	1.537346142	4.426035698	1.173680001	6.905693703	1.530543377
150	4.875399167	2.064535962	1	1	7.829756566	1.536654186	4.087111641	1.536134891	4.420984138	1.171832114	6.895744212	1.529238693
151	4.871263559	2.056823638	1	1	7.8246626	1.529589805	4.089411413	1.526073188	4.457232225	1.190425514	6.899123636	1.512707066
152	4.864223882	2.051417545	1	1	7.826626518	1.520640242	4.088165893	1.516221426	4.465799848	1.180846344	6.905754173	1.511916878
153	4.886929545	2.006015242	1	1	7.848762489	1.509960555	4.097050227	1.511073712	4.465591873	1.172415723	6.892306547	1.547416101
154	4.886030345	1.998219489	1	1	7.836196903	1.550218642	4.085744353	1.505831776	4.477948006	1.162864601	6.915372198	1.495875931
155	4.886258982	1.991818143	1	1	7.844203053	1.536121056	4.096838049	1.499421278	4.531368934	1.199029916	6.907411836	1.497085989
156	4.884461723	1.984546396	1	1	7.85081428	1.545149686	4.104989374	1.48982535	4.537739609	1.20374637	6.914111905	1.492189705
157	4.880755101	1.978458372	1	1	7.83014986	1.535458789	4.114255682	1.48509908	4.536269978	1.197924861	6.895190375	1.521670238
158	4.880350738	1.971857925	1	1	7.850384683	1.541980494	4.119613076	1.482127936	4.570369219	1.232206448	6.905375598	1.607239403
159	4.879242971	1.965132147	1	1	7.820274326	1.514842663	4.295990309	1.478907601	4.602665182	1.235943336	6.727503388	1.638462298
160	4.872826071	1.958251989	1	1	7.817703354	1.504907935	4.24777766	1.479860181	4.602356887	1.233589912	6.713530337	1.62974442
161	4.868160056	1.951279307	1	1	7.788264677	1.500573994	4.242459649	1.473550119	4.607476447	1.226836564	6.716398942	1.636474511
162	4.866358144	1.944926809	1	1	7.740661816	1.563356005	4.217590014	1.499737565	4.688408387	1.229599447	6.676020789	1.630114575
163	4.865458221	1.938288197	1	1	7.748934707	1.632369021	4.232427041	1.409751693	4.689698041	1.266165243	6.645442443	1.527017743
164	4.864571249	1.904347049	1	1	7.396934094	1.67291292	4.225450337	1.510516961	4.703798253	1.275332443	6.645728793	1.509474881
165	4.864756166	1.888641541	1	1	7.368605504	1.66907102	4.239832132	1.50886075	4.711337039	1.264171455	6.647576419	1.499780678
166	4.852624626	1.882392987	1	1	7.372957479	1.662941712	4.245322788	1.507125637	4.684438882	1.281868333	6.620166863	1.496252556
167	4.848310312	1.880705963	1	1	7.419184213	1.679314881	4.24583321	1.498954535	4.677897312	1.264962327	6.585953583	1.522492248
168	4.835043086	1.867333085	1	1	7.398319877	1.676182488	4.283582416	1.510684439	4.665124175	1.253974309	6.568251565	1.515318128
169	4.83813715	1.859875643	1	1	7.423898789	1.682911064	4.284321449	1.503406444	4.67561455	1.386980903	6.44077805	1.526576261
170	4.826619099	1.854433627	1	1	7.432012185	1.679684372	4.310707131	1.493432927	4.685319936	1.277757863	6.43920527	1.514894298
171	4.826068898	1.84866552	1	1	7.457549632	1.676085218	4.309417963	1.486649239	4.664753161	1.285100821	6.439632788	1.508703817
172	4.823376392	1.842259591	1	1	7.440006684	1.671528795	4.343342761	1.476923623	4.678890032	1.291285444	6.428685495	1.500917985
173	4.82068336	1.837336591	1	1	7.421355948	1.655210569	4.364401876	1.470815407	4.685247225	1.382316603	6.425296925	1.487954549
174	4.816616817	1.832041181	1	1	7.41395301	1.650723505	4.333646158	1.489942992	4.701527669	1.283713087	6.432416141	1.501215223
175	4.822767635	1.827768219	1	1	7.405547172	1.64659506	4.383082551	1.497862811	4.724885599	1.259828509	6.374273225	1.518982488
176	4.817808173	1.823217514	1	1	7.391619766	1.632717488	4.432532057	1.500504995	4.762646784	1.380738037	6.365040905	1.512671879
177	4.817741413	1.817939523	1	1	7.379482756	1.641722707	4.443256329	1.491923855	4.770319627	1.372586083	6.406455176	1.512419806
178	4.820999271	1.81337574	1	1	7.450116151	1.826097795	4.407908434	1.491565828	4.791333104	1.374964847	6.39646453	1.521120973
179	4.821456771	1.8100523	1	1	7.446552546	1.77384982	4.359166074	1.502404593	4.796397121	1.386109831	6.444771931	1.529198162
180	4.807115589	1.806476429	1	1	7.430543587	1.75399272	4.359280517	1.494821139	4.813725859	1.386710617	6.39325468	1.606493742
181	4.804691201	1.79953366	1	1	7.425112049	1.750310072	4.366032916	1.490631574	4.814377912	1.388997398	6.39126339	1.598073862
182	4.869100599	1.825045117	1	1	7.426066518	1.809669329	4.360804418	1.485003534	4.789298606	1.404303137	6.402145633	1.592018214
183	4.869268399	1.819671385	1	1	7.425109165	1.813936156	4.375905806	1.479450364	4.786177643	1.397004967	6.401780501	1.58290949
184	4.859967298	1.811001116	1	1	7.409518637	1.807911629	4.37708682	1.472514471	4.744028002	1.399741645	6.374932372	1.585033294
185	4.858392671	1.80443848	1	1	7.396236373	1.812504444	4.378199906	1.469582045	4.874134886	1.415404225	6.389052824	1.576912934
186	4.869278177	1.790772737	1	1	7.396410877	1.805312607	4.388381333	1.372711276	4.812719178	1.436341292	6.392536318	1.579497251
187	4.868630936	1.79057074	1	1	7.403220701	1.835892839	4.421620244	1.37754376	4.802678045	1.427269116	6.41085678	1.591088384
188	4.861874034	1.787207293	1	1	7.401329797	1.83064444	4.422411833	1.370884337	4.850603862	1.425949992	6.417870339	1.583950081
189	4.856309706	1.782892768	1	1	7.450279741	1.830370095	4.42141435	1.365073517	5.001034194	1.448625843	6.420079999	1.576919046
190	4.855754238	1.777512219	1	1	7.454369874	1.828926286	4.427746455	1.376945818	4.650241158	1.452585263	6.409197409	1.60148027
191	4.851278379	1.772329951	1	1	7.44736014	1.835477432	4.424808956	1.37312732	4.680651173	1.445368864	6.226675605	1.580972917
192	4.851218677	1.765955774	1	1	7.432994414	1.83268779	4.462164043	1.386534081	4.680507688	1.438080426	6.228577534	1.679145976
193	4.849115105	1.763881127	1	1	7.431683623	1.834387991	4.477867717	1.379404659	4.664180578	1.431767393	6.216242331	1.684409525
194	4.830001701	1.911649064	1	1	7.433416146	1.827914422	4.449375229	1.378363072	4.665897305	1.439786575	6.283828317	1.680537309
195	4.833651519	1.907949662	1	1	7.481394707	1.883733998	4.445920969	1.371324342	4.663794582	1.435817536	6.295510895	1.752749445
196	4.829729972	1.904686577	1	1	7.482304676	1.875495425	4.437730235	1.371076263	4.666297167	1.469935397	6.351179859	1.682507372
197	4.830110349	1.899257041	1	1	7.48064911	1.871012232	4.445913496	1.383246696	4.744256625	1.494926476	6.365696748	1.683861703
198	5.40940362	2.203369273	1	1	7.479677256	1.861839601	4.46414483	1.388439698	4.798072004	1.496927472	6.37575163	1.735552168
199	5.410929276	2.197615852	1	1	7.481581625	1.856488608	4.51376664	1.390498732	4.738591008	1.498849178	6.485450295	1.753713594
200	5.410457942	2.191981794	1	1	7.510212339	1.82221224	4.515949606	1.384296189	4.75479424	1.488809202	6.492481661	1.743987414
