Npc pre post
1	17928.8629569821	17928.8629569821
2	10794.7030970483	5769.30892345635
3	5903.90816788996	1142.09431200462
4	5106.23122218787	1064.81931400517
5	4590.82253811945	740.593413894931
6	3946.9863332852	    514.586245625897
7	3790.28564572165	276.378422323477
8	3660.00728323177	728.548898574809
9	3590.62001698055	461.938750185474
10	3411.93600879549	403.960624181213
11	3166.63805326438	309.193532023553
12	3107.77655813838	328.16727289005
13	3067.40009094135	287.649162596319
14	3043.92025220232	263.703339462618
15	2999.03073468363	318.818911164125
16	2963.68572949213	301.055785108324
17	2940.22236426674	313.945455278318
18	2876.46593611961	347.646496224294
19	2849.85053897449	339.065314990253
20	2806.83866819961	355.885238087761
21	2783.747493341	    332.578385222312
22	2749.29605517199	340.871515516804
23	2720.82084679306	361.70483002333
24	2701.94045292901	383.346904787349
25	2659.15005765473	395.727973232813
26	2645.64087208637	391.890588972106
27	2626.74724582133	412.265015934404
28	2627.35868442192	426.389375285887
29	2622.46435117526	452.750874512493
30	2596.85928473495	469.61209466541
31	2594.68819299963	476.873297818309
32	2574.60634725137	449.299084877466
33	2572.13887030614	451.578325379588
34	2558.9818229408	    463.121047391438
35	2562.40989736216	475.997631036568
36	2549.2502943758	    498.932633348293
37	2544.18231424705	499.400654005244
38	2535.03668157166	509.847664895085
39	2521.71875906286	526.422182259426
40	2527.07489077484	535.557939022919
41	2528.17509716698	544.22710216034
42	2525.34588187529	552.544741287345
43	2528.51139896754	557.913154851207
44	2529.90503535306	575.129465851995
45	2535.20981936693	586.868504773735
46	2529.72091753995	600.572944054439
47	2529.35144003087	604.801291487651
48	2533.07813967204	616.966390326741
49	2537.89377709291	626.562975387102
50	2543.38387524608	638.355370561929
